Sqrt(A) (m),Rn,t (cm),Dmax (mm)
17,0.14,8,22.377
18,0.14,8,26.342
2,0.15,8,0.065
3,0.15,8,0.188
4,0.15,8,0.4
5,0.15,8,0.722
6,0.15,8,1.171
7,0.15,8,1.766
8,0.15,8,2.529
9,0.15,8,3.483
10,0.15,8,4.649
11,0.15,8,6.053
12,0.15,8,7.716
13,0.15,8,9.662
14,0.15,8,11.913
15,0.15,8,14.49
16,0.15,8,17.414
17,0.15,8,20.703
18,0.15,8,24.375
2,0.16,8,0.06
3,0.16,8,0.173
4,0.16,8,0.368
5,0.16,8,0.664
6,0.16,8,1.078
7,0.16,8,1.628
8,0.16,8,2.334
9,0.16,8,3.219
10,0.16,8,4.303
11,0.16,8,5.609
12,0.16,8,7.158
13,0.16,8,8.972
14,0.16,8,11.07
15,0.16,8,13.472
16,0.16,8,16.195
17,0.16,8,19.256
18,0.16,8,22.672
2,0.17,8,0.055
3,0.17,8,0.16
4,0.17,8,0.341
5,0.17,8,0.615
6,0.17,8,0.998
7,0.17,8,1.509
8,0.17,8,2.167
9,0.17,8,2.992
10,0.17,8,4.005
11,0.17,8,5.227
12,0.17,8,6.677
13,0.17,8,8.375
14,0.17,8,10.339
15,0.17,8,12.585
16,0.17,8,15.132
17,0.17,8,17.992
18,0.17,8,21.182
2,0.18,8,0.051
3,0.18,8,0.149
4,0.18,8,0.317
5,0.18,8,0.572
6,0.18,8,0.929
7,0.18,8,1.406
8,0.18,8,2.022
9,0.18,8,2.795
10,0.18,8,3.746
11,0.18,8,4.894
12,0.18,8,6.257
13,0.18,8,7.852
14,0.18,8,9.697
15,0.18,8,11.807
16,0.18,8,14.196
17,0.18,8,16.878
18,0.18,8,19.866
2,0.19,8,0.048
3,0.19,8,0.139
4,0.19,8,0.296
5,0.19,8,0.534
6,0.19,8,0.868
7,0.19,8,1.316
8,0.19,8,1.895
9,0.19,8,2.623
10,0.19,8,3.52
11,0.19,8,4.602
12,0.19,8,5.887
13,0.19,8,7.392
14,0.19,8,9.13
15,0.19,8,11.117
16,0.19,8,13.365
17,0.19,8,15.887
18,0.19,8,18.695
2,0.2,8,0.045
3,0.2,8,0.13
4,0.2,8,0.278
5,0.2,8,0.501
6,0.2,8,0.815
7,0.2,8,1.237
8,0.2,8,1.783
9,0.2,8,2.472
10,0.2,8,3.319
11,0.2,8,4.343
12,0.2,8,5.559
13,0.2,8,6.982
14,0.2,8,8.625
15,0.2,8,10.501
16,0.2,8,12.623
17,0.2,8,15.001
18,0.2,8,17.646
2,0.21,8,0.042
3,0.21,8,0.123
4,0.21,8,0.261
5,0.21,8,0.472
6,0.21,8,0.768
7,0.21,8,1.167
8,0.21,8,1.684
9,0.21,8,2.337
10,0.21,8,3.141
11,0.21,8,4.113
12,0.21,8,5.266
13,0.21,8,6.615
14,0.21,8,8.172
15,0.21,8,9.948
16,0.21,8,11.955
17,0.21,8,14.203
18,0.21,8,16.701
2,0.22,8,0.04
3,0.22,8,0.116
4,0.22,8,0.247
5,0.22,8,0.446
6,0.22,8,0.726
7,0.22,8,1.105
8,0.22,8,1.596
9,0.22,8,2.217
10,0.22,8,2.982
11,0.22,8,3.906
12,0.22,8,5.003
13,0.22,8,6.284
14,0.22,8,7.763
15,0.22,8,9.448
16,0.22,8,11.351
17,0.22,8,13.481
18,0.22,8,15.847
2,0.23,8,0.038
3,0.23,8,0.11
4,0.23,8,0.234
5,0.23,8,0.422
6,0.23,8,0.689
7,0.23,8,1.049
8,0.23,8,1.517
9,0.23,8,2.109
10,0.23,8,2.839
11,0.23,8,3.72
12,0.23,8,4.765
13,0.23,8,5.985
14,0.23,8,7.392
15,0.23,8,8.994
16,0.23,8,10.803
17,0.23,8,12.825
18,0.23,8,15.07
2,0.24,8,0.036
3,0.24,8,0.104
4,0.24,8,0.222
5,0.24,8,0.401
6,0.24,8,0.655
7,0.24,8,0.999
8,0.24,8,1.446
9,0.24,8,2.012
10,0.24,8,2.709
11,0.24,8,3.551
12,0.24,8,4.548
13,0.24,8,5.713
14,0.24,8,7.054
15,0.24,8,8.581
16,0.24,8,10.302
17,0.24,8,12.227
18,0.24,8,14.361
2,0.25,8,0.034
3,0.25,8,0.099
4,0.25,8,0.211
5,0.25,8,0.382
6,0.25,8,0.625
7,0.25,8,0.954
8,0.25,8,1.382
9,0.25,8,1.923
10,0.25,8,2.591
11,0.25,8,3.397
12,0.25,8,4.351
13,0.25,8,5.464
14,0.25,8,6.745
15,0.25,8,8.202
16,0.25,8,9.844
17,0.25,8,11.679
18,0.25,8,13.713
2,0.26,8,0.033
3,0.26,8,0.095
4,0.26,8,0.202
5,0.26,8,0.365
6,0.26,8,0.598
7,0.26,8,0.913
8,0.26,8,1.323
9,0.26,8,1.843
10,0.26,8,2.483
11,0.26,8,3.256
12,0.26,8,4.17
13,0.26,8,5.236
14,0.26,8,6.461
15,0.26,8,7.855
16,0.26,8,9.424
17,0.26,8,11.176
18,0.26,8,13.118
2,0.27,8,0.032
3,0.27,8,0.091
4,0.27,8,0.193
5,0.27,8,0.35
6,0.27,8,0.573
7,0.27,8,0.875
8,0.27,8,1.27
9,0.27,8,1.769
10,0.27,8,2.385
11,0.27,8,3.126
12,0.27,8,4.004
13,0.27,8,5.026
14,0.27,8,6.2
15,0.27,8,7.535
16,0.27,8,9.037
17,0.27,8,10.713
18,0.27,8,12.57
2,0.28,8,0.03
3,0.28,8,0.087
4,0.28,8,0.185
5,0.28,8,0.335
6,0.28,8,0.55
7,0.28,8,0.841
8,0.28,8,1.221
9,0.28,8,1.702
10,0.28,8,2.294
11,0.28,8,3.007
12,0.28,8,3.85
13,0.28,8,4.832
14,0.28,8,5.959
15,0.28,8,7.239
16,0.28,8,8.679
17,0.28,8,10.285
18,0.28,8,12.064
2,0.29,8,0.029
3,0.29,8,0.084
4,0.29,8,0.178
5,0.29,8,0.322
6,0.29,8,0.529
7,0.29,8,0.81
8,0.29,8,1.176
9,0.29,8,1.64
10,0.29,8,2.21
11,0.29,8,2.897
12,0.29,8,3.709
13,0.29,8,4.653
14,0.29,8,5.736
15,0.29,8,6.966
16,0.29,8,8.348
17,0.29,8,9.89
18,0.29,8,11.597
2,0.3,8,0.028
3,0.3,8,0.08
4,0.3,8,0.171
5,0.3,8,0.311
6,0.3,8,0.51
7,0.3,8,0.781
8,0.3,8,1.135
9,0.3,8,1.582
10,0.3,8,2.133
11,0.3,8,2.795
12,0.3,8,3.577
13,0.3,8,4.486
14,0.3,8,5.529
15,0.3,8,6.712
16,0.3,8,8.042
17,0.3,8,9.523
18,0.3,8,11.163
2,0.31,8,0.027
3,0.31,8,0.078
4,0.31,8,0.165
5,0.31,8,0.3
6,0.31,8,0.492
7,0.31,8,0.754
8,0.31,8,1.097
9,0.31,8,1.529
10,0.31,8,2.061
11,0.31,8,2.7
12,0.31,8,3.455
13,0.31,8,4.332
14,0.31,8,5.337
15,0.31,8,6.476
16,0.31,8,7.757
17,0.31,8,9.183
18,0.31,8,10.761
2,0.32,8,0.026
3,0.32,8,0.075
4,0.32,8,0.159
5,0.32,8,0.29
6,0.32,8,0.476
7,0.32,8,0.73
8,0.32,8,1.061
9,0.32,8,1.48
10,0.32,8,1.994
11,0.32,8,2.612
12,0.32,8,3.341
13,0.32,8,4.188
14,0.32,8,5.158
15,0.32,8,6.257
16,0.32,8,7.491
17,0.32,8,8.866
18,0.32,8,10.387
2,0.33,8,0.025
3,0.33,8,0.073
4,0.33,8,0.154
5,0.33,8,0.28
6,0.33,8,0.461
7,0.33,8,0.707
8,0.33,8,1.028
9,0.33,8,1.434
10,0.33,8,1.932
11,0.33,8,2.53
12,0.33,8,3.235
13,0.33,8,4.054
14,0.33,8,4.991
15,0.33,8,6.052
16,0.33,8,7.244
17,0.33,8,8.571
18,0.33,8,10.038
2,0.34,8,0.025
3,0.34,8,0.07
4,0.34,8,0.149
5,0.34,8,0.272
6,0.34,8,0.447
7,0.34,8,0.686
8,0.34,8,0.998
9,0.34,8,1.391
10,0.34,8,1.874
11,0.34,8,2.454
12,0.34,8,3.136
13,0.34,8,3.928
14,0.34,8,4.835
15,0.34,8,5.861
16,0.34,8,7.013
17,0.34,8,8.295
18,0.34,8,9.713
2,0.35,8,0.024
3,0.35,8,0.068
4,0.35,8,0.145
5,0.35,8,0.264
6,0.35,8,0.434
7,0.35,8,0.666
8,0.35,8,0.969
9,0.35,8,1.351
10,0.35,8,1.82
11,0.35,8,2.382
12,0.35,8,3.044
13,0.35,8,3.811
14,0.35,8,4.689
15,0.35,8,5.682
16,0.35,8,6.797
17,0.35,8,8.037
18,0.35,8,9.409
2,0.36,8,0.023
3,0.36,8,0.066
4,0.36,8,0.141
5,0.36,8,0.256
6,0.36,8,0.422
7,0.36,8,0.648
8,0.36,8,0.943
9,0.36,8,1.314
10,0.36,8,1.769
11,0.36,8,2.315
12,0.36,8,2.957
13,0.36,8,3.701
14,0.36,8,4.552
15,0.36,8,5.515
16,0.36,8,6.594
17,0.36,8,7.796
18,0.36,8,9.124
2,0.37,8,0.023
3,0.37,8,0.064
4,0.37,8,0.137
5,0.37,8,0.25
6,0.37,8,0.411
7,0.37,8,0.631
8,0.37,8,0.918
9,0.37,8,1.279
10,0.37,8,1.722
11,0.37,8,2.252
12,0.37,8,2.876
13,0.37,8,3.598
14,0.37,8,4.423
15,0.37,8,5.357
16,0.37,8,6.405
17,0.37,8,7.57
18,0.37,8,8.857
2,0.38,8,0.022
3,0.38,8,0.063
4,0.38,8,0.134
5,0.38,8,0.243
6,0.38,8,0.401
7,0.38,8,0.615
8,0.38,8,0.894
9,0.38,8,1.246
10,0.38,8,1.677
11,0.38,8,2.193
12,0.38,8,2.799
13,0.38,8,3.501
14,0.38,8,4.303
15,0.38,8,5.21
16,0.38,8,6.226
17,0.38,8,7.357
18,0.38,8,8.607
2,0.39,8,0.022
3,0.39,8,0.061
4,0.39,8,0.13
5,0.39,8,0.237
6,0.39,8,0.391
7,0.39,8,0.6
8,0.39,8,0.872
9,0.39,8,1.215
10,0.39,8,1.635
11,0.39,8,2.137
12,0.39,8,2.727
13,0.39,8,3.41
14,0.39,8,4.189
15,0.39,8,5.071
16,0.39,8,6.059
17,0.39,8,7.158
18,0.39,8,8.372
2,0.4,8,0.021
3,0.4,8,0.06
4,0.4,8,0.127
5,0.4,8,0.232
6,0.4,8,0.382
7,0.4,8,0.586
8,0.4,8,0.852
9,0.4,8,1.186
10,0.4,8,1.596
11,0.4,8,2.085
12,0.4,8,2.659
13,0.4,8,3.324
14,0.4,8,4.083
15,0.4,8,4.941
16,0.4,8,5.902
17,0.4,8,6.97
18,0.4,8,8.151
2,0.1,8.5,0.105
3,0.1,8.5,0.309
4,0.1,8.5,0.658
5,0.1,8.5,1.182
6,0.1,8.5,1.913
7,0.1,8.5,2.876
8,0.1,8.5,4.098
9,0.1,8.5,5.605
10,0.1,8.5,7.425
11,0.1,8.5,9.586
12,0.1,8.5,12.119
13,0.1,8.5,15.054
14,0.1,8.5,18.424
15,0.1,8.5,22.263
16,0.1,8.5,26.602
17,0.1,8.5,31.476
18,0.1,8.5,36.917
2,0.11,8.5,0.093
3,0.11,8.5,0.272
4,0.11,8.5,0.579
5,0.11,8.5,1.042
6,0.11,8.5,1.686
7,0.11,8.5,2.536
8,0.11,8.5,3.616
9,0.11,8.5,4.949
10,0.11,8.5,6.562
11,0.11,8.5,8.483
12,0.11,8.5,10.739
13,0.11,8.5,13.36
14,0.11,8.5,16.376
15,0.11,8.5,19.817
16,0.11,8.5,23.713
17,0.11,8.5,28.094
18,0.11,8.5,32.99
2,0.12,8.5,0.083
3,0.12,8.5,0.243
4,0.12,8.5,0.516
5,0.12,8.5,0.929
6,0.12,8.5,1.504
7,0.12,8.5,2.263
8,0.12,8.5,3.228
9,0.12,8.5,4.422
10,0.12,8.5,5.87
11,0.12,8.5,7.598
12,0.12,8.5,9.633
13,0.12,8.5,12.002
14,0.12,8.5,14.733
15,0.12,8.5,17.854
16,0.12,8.5,21.391
17,0.12,8.5,25.371
18,0.12,8.5,29.821
2,0.13,8.5,0.075
3,0.13,8.5,0.218
4,0.13,8.5,0.464
5,0.13,8.5,0.836
6,0.13,8.5,1.354
7,0.13,8.5,2.039
8,0.13,8.5,2.91
9,0.13,8.5,3.991
10,0.13,8.5,5.305
11,0.13,8.5,6.877
12,0.13,8.5,8.731
13,0.13,8.5,10.894
14,0.13,8.5,13.391
15,0.13,8.5,16.246
16,0.13,8.5,19.485
17,0.13,8.5,23.131
18,0.13,8.5,27.208
2,0.14,8.5,0.068
3,0.14,8.5,0.198
4,0.14,8.5,0.421
5,0.14,8.5,0.759
6,0.14,8.5,1.23
7,0.14,8.5,1.852
8,0.14,8.5,2.646
9,0.14,8.5,3.634
10,0.14,8.5,4.837
11,0.14,8.5,6.279
12,0.14,8.5,7.983
13,0.14,8.5,9.974
14,0.14,8.5,12.274
15,0.14,8.5,14.906
16,0.14,8.5,17.893
17,0.14,8.5,21.255
18,0.14,8.5,25.013
2,0.15,8.5,0.063
3,0.15,8.5,0.181
4,0.15,8.5,0.385
5,0.15,8.5,0.694
6,0.15,8.5,1.125
7,0.15,8.5,1.695
8,0.15,8.5,2.425
9,0.15,8.5,3.334
10,0.15,8.5,4.443
11,0.15,8.5,5.776
12,0.15,8.5,7.353
13,0.15,8.5,9.198
14,0.15,8.5,11.33
15,0.15,8.5,13.771
16,0.15,8.5,16.541
17,0.15,8.5,19.659
18,0.15,8.5,23.141
2,0.16,8.5,0.058
3,0.16,8.5,0.166
4,0.16,8.5,0.355
5,0.16,8.5,0.639
6,0.16,8.5,1.035
7,0.16,8.5,1.562
8,0.16,8.5,2.236
9,0.16,8.5,3.078
10,0.16,8.5,4.109
11,0.16,8.5,5.348
12,0.16,8.5,6.817
13,0.16,8.5,8.535
14,0.16,8.5,10.522
15,0.16,8.5,12.798
16,0.16,8.5,15.379
17,0.16,8.5,18.282
18,0.16,8.5,21.524
2,0.17,8.5,0.053
3,0.17,8.5,0.154
4,0.17,8.5,0.328
5,0.17,8.5,0.591
6,0.17,8.5,0.959
7,0.17,8.5,1.447
8,0.17,8.5,2.074
9,0.17,8.5,2.859
10,0.17,8.5,3.821
11,0.17,8.5,4.98
12,0.17,8.5,6.354
13,0.17,8.5,7.963
14,0.17,8.5,9.823
15,0.17,8.5,11.953
16,0.17,8.5,14.367
17,0.17,8.5,17.082
18,0.17,8.5,20.112
2,0.18,8.5,0.05
3,0.18,8.5,0.143
4,0.18,8.5,0.305
5,0.18,8.5,0.55
6,0.18,8.5,0.892
7,0.18,8.5,1.348
8,0.18,8.5,1.934
9,0.18,8.5,2.67
10,0.18,8.5,3.572
11,0.18,8.5,4.66
12,0.18,8.5,5.951
13,0.18,8.5,7.463
14,0.18,8.5,9.211
15,0.18,8.5,11.212
16,0.18,8.5,13.479
17,0.18,8.5,16.026
18,0.18,8.5,18.866
2,0.19,8.5,0.046
3,0.19,8.5,0.134
4,0.19,8.5,0.285
5,0.19,8.5,0.513
6,0.19,8.5,0.834
7,0.19,8.5,1.261
8,0.19,8.5,1.812
9,0.19,8.5,2.504
10,0.19,8.5,3.354
11,0.19,8.5,4.38
12,0.19,8.5,5.597
13,0.19,8.5,7.023
14,0.19,8.5,8.671
15,0.19,8.5,10.556
16,0.19,8.5,12.691
17,0.19,8.5,15.088
18,0.19,8.5,17.759
2,0.2,8.5,0.043
3,0.2,8.5,0.125
4,0.2,8.5,0.267
5,0.2,8.5,0.482
6,0.2,8.5,0.782
7,0.2,8.5,1.184
8,0.2,8.5,1.704
9,0.2,8.5,2.358
10,0.2,8.5,3.161
11,0.2,8.5,4.132
12,0.2,8.5,5.284
13,0.2,8.5,6.632
14,0.2,8.5,8.191
15,0.2,8.5,9.972
16,0.2,8.5,11.988
17,0.2,8.5,14.25
18,0.2,8.5,16.768
2,0.21,8.5,0.041
3,0.21,8.5,0.118
4,0.21,8.5,0.251
5,0.21,8.5,0.453
6,0.21,8.5,0.737
7,0.21,8.5,1.117
8,0.21,8.5,1.609
9,0.21,8.5,2.228
10,0.21,8.5,2.99
11,0.21,8.5,3.911
12,0.21,8.5,5.004
13,0.21,8.5,6.283
14,0.21,8.5,7.76
15,0.21,8.5,9.448
16,0.21,8.5,11.356
17,0.21,8.5,13.496
18,0.21,8.5,15.877
2,0.22,8.5,0.039
3,0.22,8.5,0.112
4,0.22,8.5,0.237
5,0.22,8.5,0.428
6,0.22,8.5,0.697
7,0.22,8.5,1.057
8,0.22,8.5,1.524
9,0.22,8.5,2.113
10,0.22,8.5,2.838
11,0.22,8.5,3.713
12,0.22,8.5,4.753
13,0.22,8.5,5.969
14,0.22,8.5,7.372
15,0.22,8.5,8.975
16,0.22,8.5,10.785
17,0.22,8.5,12.814
18,0.22,8.5,15.07
2,0.23,8.5,0.037
3,0.23,8.5,0.106
4,0.23,8.5,0.225
5,0.23,8.5,0.406
6,0.23,8.5,0.66
7,0.23,8.5,1.003
8,0.23,8.5,1.448
9,0.23,8.5,2.009
10,0.23,8.5,2.7
11,0.23,8.5,3.535
12,0.23,8.5,4.526
13,0.23,8.5,5.685
14,0.23,8.5,7.021
15,0.23,8.5,8.546
16,0.23,8.5,10.267
17,0.23,8.5,12.195
18,0.23,8.5,14.337
2,0.24,8.5,0.035
3,0.24,8.5,0.1
4,0.24,8.5,0.214
5,0.24,8.5,0.385
6,0.24,8.5,0.628
7,0.24,8.5,0.955
8,0.24,8.5,1.379
9,0.24,8.5,1.916
10,0.24,8.5,2.576
11,0.24,8.5,3.374
12,0.24,8.5,4.321
13,0.24,8.5,5.426
14,0.24,8.5,6.701
15,0.24,8.5,8.155
16,0.24,8.5,9.795
17,0.24,8.5,11.63
18,0.24,8.5,13.668
2,0.25,8.5,0.033
3,0.25,8.5,0.096
4,0.25,8.5,0.203
5,0.25,8.5,0.367
6,0.25,8.5,0.599
7,0.25,8.5,0.911
8,0.25,8.5,1.318
9,0.25,8.5,1.831
10,0.25,8.5,2.464
11,0.25,8.5,3.228
12,0.25,8.5,4.133
13,0.25,8.5,5.191
14,0.25,8.5,6.409
15,0.25,8.5,7.797
16,0.25,8.5,9.363
17,0.25,8.5,11.113
18,0.25,8.5,13.056
2,0.26,8.5,0.032
3,0.26,8.5,0.091
4,0.26,8.5,0.194
5,0.26,8.5,0.351
6,0.26,8.5,0.572
7,0.26,8.5,0.872
8,0.26,8.5,1.261
9,0.26,8.5,1.754
10,0.26,8.5,2.361
11,0.26,8.5,3.094
12,0.26,8.5,3.962
13,0.26,8.5,4.975
14,0.26,8.5,6.141
15,0.26,8.5,7.469
16,0.26,8.5,8.966
17,0.26,8.5,10.639
18,0.26,8.5,12.494
2,0.27,8.5,0.03
3,0.27,8.5,0.087
4,0.27,8.5,0.186
5,0.27,8.5,0.336
6,0.27,8.5,0.548
7,0.27,8.5,0.836
8,0.27,8.5,1.21
9,0.27,8.5,1.684
10,0.27,8.5,2.267
11,0.27,8.5,2.971
12,0.27,8.5,3.804
13,0.27,8.5,4.776
14,0.27,8.5,5.895
15,0.27,8.5,7.167
16,0.27,8.5,8.6
17,0.27,8.5,10.202
18,0.27,8.5,11.977
2,0.28,8.5,0.029
3,0.28,8.5,0.084
4,0.28,8.5,0.178
5,0.28,8.5,0.322
6,0.28,8.5,0.526
7,0.28,8.5,0.803
8,0.28,8.5,1.163
9,0.28,8.5,1.619
10,0.28,8.5,2.181
11,0.28,8.5,2.858
12,0.28,8.5,3.659
13,0.28,8.5,4.593
14,0.28,8.5,5.667
15,0.28,8.5,6.888
16,0.28,8.5,8.263
17,0.28,8.5,9.798
18,0.28,8.5,11.499
2,0.29,8.5,0.028
3,0.29,8.5,0.081
4,0.29,8.5,0.171
5,0.29,8.5,0.309
6,0.29,8.5,0.506
7,0.29,8.5,0.773
8,0.29,8.5,1.12
9,0.29,8.5,1.56
10,0.29,8.5,2.101
11,0.29,8.5,2.753
12,0.29,8.5,3.525
13,0.29,8.5,4.424
14,0.29,8.5,5.456
15,0.29,8.5,6.63
16,0.29,8.5,7.951
17,0.29,8.5,9.425
18,0.29,8.5,11.057
2,0.3,8.5,0.027
3,0.3,8.5,0.078
4,0.3,8.5,0.165
5,0.3,8.5,0.298
6,0.3,8.5,0.488
7,0.3,8.5,0.745
8,0.3,8.5,1.081
9,0.3,8.5,1.505
10,0.3,8.5,2.027
11,0.3,8.5,2.657
12,0.3,8.5,3.401
13,0.3,8.5,4.267
14,0.3,8.5,5.261
15,0.3,8.5,6.391
16,0.3,8.5,7.661
17,0.3,8.5,9.078
18,0.3,8.5,10.648
2,0.31,8.5,0.026
3,0.31,8.5,0.075
4,0.31,8.5,0.159
5,0.31,8.5,0.287
6,0.31,8.5,0.471
7,0.31,8.5,0.719
8,0.31,8.5,1.044
9,0.31,8.5,1.454
10,0.31,8.5,1.959
11,0.31,8.5,2.567
12,0.31,8.5,3.285
13,0.31,8.5,4.121
14,0.31,8.5,5.08
15,0.31,8.5,6.168
16,0.31,8.5,7.392
17,0.31,8.5,8.756
18,0.31,8.5,10.267
2,0.32,8.5,0.025
3,0.32,8.5,0.072
4,0.32,8.5,0.153
5,0.32,8.5,0.278
6,0.32,8.5,0.455
7,0.32,8.5,0.696
8,0.32,8.5,1.01
9,0.32,8.5,1.407
10,0.32,8.5,1.896
11,0.32,8.5,2.484
12,0.32,8.5,3.178
13,0.32,8.5,3.985
14,0.32,8.5,4.911
15,0.32,8.5,5.961
16,0.32,8.5,7.141
17,0.32,8.5,8.457
18,0.32,8.5,9.913
2,0.33,8.5,0.024
3,0.33,8.5,0.07
4,0.33,8.5,0.148
5,0.33,8.5,0.269
6,0.33,8.5,0.441
7,0.33,8.5,0.674
8,0.33,8.5,0.979
9,0.33,8.5,1.364
10,0.33,8.5,1.837
11,0.33,8.5,2.406
12,0.33,8.5,3.078
13,0.33,8.5,3.858
14,0.33,8.5,4.753
15,0.33,8.5,5.768
16,0.33,8.5,6.907
17,0.33,8.5,8.178
18,0.33,8.5,9.583
2,0.34,8.5,0.024
3,0.34,8.5,0.068
4,0.34,8.5,0.144
5,0.34,8.5,0.26
6,0.34,8.5,0.427
7,0.34,8.5,0.654
8,0.34,8.5,0.95
9,0.34,8.5,1.323
10,0.34,8.5,1.782
11,0.34,8.5,2.334
12,0.34,8.5,2.984
13,0.34,8.5,3.74
14,0.34,8.5,4.606
15,0.34,8.5,5.587
16,0.34,8.5,6.689
17,0.34,8.5,7.917
18,0.34,8.5,9.275
2,0.35,8.5,0.023
3,0.35,8.5,0.066
4,0.35,8.5,0.139
5,0.35,8.5,0.253
6,0.35,8.5,0.415
7,0.35,8.5,0.635
8,0.35,8.5,0.923
9,0.35,8.5,1.285
10,0.35,8.5,1.731
11,0.35,8.5,2.266
12,0.35,8.5,2.897
13,0.35,8.5,3.629
14,0.35,8.5,4.468
15,0.35,8.5,5.418
16,0.35,8.5,6.485
17,0.35,8.5,7.673
18,0.35,8.5,8.987
2,0.36,8.5,0.022
3,0.36,8.5,0.064
4,0.36,8.5,0.136
5,0.36,8.5,0.246
6,0.36,8.5,0.403
7,0.36,8.5,0.618
8,0.36,8.5,0.897
9,0.36,8.5,1.25
10,0.36,8.5,1.683
11,0.36,8.5,2.203
12,0.36,8.5,2.815
13,0.36,8.5,3.525
14,0.36,8.5,4.338
15,0.36,8.5,5.26
16,0.36,8.5,6.293
17,0.36,8.5,7.444
18,0.36,8.5,8.717
2,0.37,8.5,0.022
3,0.37,8.5,0.062
4,0.37,8.5,0.132
5,0.37,8.5,0.239
6,0.37,8.5,0.393
7,0.37,8.5,0.601
8,0.37,8.5,0.874
9,0.37,8.5,1.217
10,0.37,8.5,1.638
11,0.37,8.5,2.143
12,0.37,8.5,2.738
13,0.37,8.5,3.428
14,0.37,8.5,4.217
15,0.37,8.5,5.111
16,0.37,8.5,6.114
17,0.37,8.5,7.23
18,0.37,8.5,8.464
2,0.38,8.5,0.021
3,0.38,8.5,0.061
4,0.38,8.5,0.128
5,0.38,8.5,0.233
6,0.38,8.5,0.383
7,0.38,8.5,0.586
8,0.38,8.5,0.851
9,0.38,8.5,1.186
10,0.38,8.5,1.596
11,0.38,8.5,2.087
12,0.38,8.5,2.666
13,0.38,8.5,3.336
14,0.38,8.5,4.103
15,0.38,8.5,4.972
16,0.38,8.5,5.945
17,0.38,8.5,7.029
18,0.38,8.5,8.227
2,0.39,8.5,0.021
3,0.39,8.5,0.059
4,0.39,8.5,0.125
5,0.39,8.5,0.227
6,0.39,8.5,0.373
7,0.39,8.5,0.572
8,0.39,8.5,0.831
9,0.39,8.5,1.157
10,0.39,8.5,1.556
11,0.39,8.5,2.035
12,0.39,8.5,2.598
13,0.39,8.5,3.25
14,0.39,8.5,3.996
15,0.39,8.5,4.84
16,0.39,8.5,5.787
17,0.39,8.5,6.84
18,0.39,8.5,8.004
2,0.4,8.5,0.02
3,0.4,8.5,0.058
4,0.4,8.5,0.122
5,0.4,8.5,0.222
6,0.4,8.5,0.365
7,0.4,8.5,0.559
8,0.4,8.5,0.811
9,0.4,8.5,1.129
10,0.4,8.5,1.519
11,0.4,8.5,1.986
12,0.4,8.5,2.534
13,0.4,8.5,3.169
14,0.4,8.5,3.896
15,0.4,8.5,4.717
16,0.4,8.5,5.638
17,0.4,8.5,6.662
18,0.4,8.5,7.795
2,0.1,9,0.1
3,0.1,9,0.298
4,0.1,9,0.635
5,0.1,9,1.14
6,0.1,9,1.844
7,0.1,9,2.772
8,0.1,9,3.948
9,0.1,9,5.398
10,0.1,9,7.146
11,0.1,9,9.219
12,0.1,9,11.646
13,0.1,9,14.454
14,0.1,9,17.673
15,0.1,9,21.336
16,0.1,9,25.471
17,0.1,9,30.111
18,0.1,9,35.288
2,0.11,9,0.09
3,0.11,9,0.263
4,0.11,9,0.559
5,0.11,9,1.005
6,0.11,9,1.625
7,0.11,9,2.444
8,0.11,9,3.482
9,0.11,9,4.764
10,0.11,9,6.312
11,0.11,9,8.152
12,0.11,9,10.31
13,0.11,9,12.813
14,0.11,9,15.689
15,0.11,9,18.968
16,0.11,9,22.676
17,0.11,9,26.843
18,0.11,9,31.497
2,0.12,9,0.08
3,0.12,9,0.234
4,0.12,9,0.498
5,0.12,9,0.895
6,0.12,9,1.449
7,0.12,9,2.18
8,0.12,9,3.108
9,0.12,9,4.254
10,0.12,9,5.642
11,0.12,9,7.296
12,0.12,9,9.239
13,0.12,9,11.499
14,0.12,9,14.1
15,0.12,9,17.07
16,0.12,9,20.433
17,0.12,9,24.216
18,0.12,9,28.444
2,0.13,9,0.073
3,0.13,9,0.211
4,0.13,9,0.448
5,0.13,9,0.806
6,0.13,9,1.305
7,0.13,9,1.964
8,0.13,9,2.801
9,0.13,9,3.838
10,0.13,9,5.095
11,0.13,9,6.597
12,0.13,9,8.366
13,0.13,9,10.426
14,0.13,9,12.802
15,0.13,9,15.517
16,0.13,9,18.595
17,0.13,9,22.06
18,0.13,9,25.933
2,0.14,9,0.066
4,0.14,9,0.406
5,0.14,9,0.732
6,0.14,9,1.185
7,0.14,9,1.784
8,0.14,9,2.546
9,0.14,9,3.492
10,0.14,9,4.642
11,0.14,9,6.018
12,0.14,9,7.642
13,0.14,9,9.536
14,0.14,9,11.724
15,0.14,9,14.225
16,0.14,9,17.063
17,0.14,9,20.258
18,0.14,9,23.829
2,0.15,9,0.06
3,0.15,9,0.175
4,0.15,9,0.372
5,0.15,9,0.669
6,0.15,9,1.084
7,0.15,9,1.632
8,0.15,9,2.332
9,0.15,9,3.201
10,0.15,9,4.261
11,0.15,9,5.531
12,0.15,9,7.033
13,0.15,9,8.787
14,0.15,9,10.814
15,0.15,9,13.134
16,0.15,9,15.766
17,0.15,9,18.728
18,0.15,9,22.039
2,0.16,9,0.056
3,0.16,9,0.161
4,0.16,9,0.342
5,0.16,9,0.616
