Sqrt(A) (m),Rn,t (cm),Dmax (mm)
3,0.15,8,0.123
4,0.15,8,0.245
5,0.15,8,0.418
6,0.15,8,0.646
7,0.15,8,0.934
8,0.15,8,1.285
9,0.15,8,1.703
10,0.15,8,2.195
11,0.15,8,2.764
12,0.15,8,3.417
13,0.15,8,4.159
14,0.15,8,4.995
15,0.15,8,5.931
16,0.15,8,6.973
17,0.15,8,8.127
18,0.15,8,9.398
2,0.16,8,0.043
3,0.16,8,0.112
4,0.16,8,0.223
5,0.16,8,0.38
6,0.16,8,0.587
7,0.16,8,0.848
8,0.16,8,1.167
9,0.16,8,1.548
10,0.16,8,1.996
11,0.16,8,2.516
12,0.16,8,3.114
13,0.16,8,3.793
14,0.16,8,4.56
15,0.16,8,5.421
16,0.16,8,6.38
17,0.16,8,7.443
18,0.16,8,8.614
2,0.17,8,0.039
3,0.17,8,0.103
4,0.17,8,0.204
5,0.17,8,0.348
6,0.17,8,0.537
7,0.17,8,0.775
8,0.17,8,1.067
9,0.17,8,1.417
10,0.17,8,1.828
11,0.17,8,2.307
12,0.17,8,2.857
13,0.17,8,3.484
14,0.17,8,4.194
15,0.17,8,4.99
16,0.17,8,5.879
17,0.17,8,6.864
18,0.17,8,7.95
2,0.18,8,0.036
3,0.18,8,0.095
4,0.18,8,0.188
5,0.18,8,0.32
6,0.18,8,0.494
7,0.18,8,0.713
8,0.18,8,0.982
9,0.18,8,1.305
10,0.18,8,1.685
11,0.18,8,2.128
12,0.18,8,2.639
13,0.18,8,3.221
14,0.18,8,3.881
15,0.18,8,4.622
16,0.18,8,5.45
17,0.18,8,6.368
18,0.18,8,7.381
2,0.19,8,0.033
3,0.19,8,0.088
4,0.19,8,0.174
5,0.19,8,0.296
6,0.19,8,0.457
7,0.19,8,0.66
8,0.19,8,0.909
9,0.19,8,1.209
10,0.19,8,1.562
11,0.19,8,1.975
12,0.19,8,2.451
13,0.19,8,2.995
14,0.19,8,3.612
15,0.19,8,4.305
16,0.19,8,5.08
17,0.19,8,5.94
18,0.19,8,6.889
2,0.2,8,0.031
3,0.2,8,0.081
4,0.2,8,0.162
5,0.2,8,0.275
6,0.2,8,0.425
7,0.2,8,0.614
8,0.2,8,0.846
9,0.2,8,1.125
10,0.2,8,1.456
11,0.2,8,1.842
12,0.2,8,2.288
13,0.2,8,2.799
14,0.2,8,3.378
15,0.2,8,4.03
16,0.2,8,4.758
17,0.2,8,5.567
18,0.2,8,6.46
2,0.21,8,0.029
3,0.21,8,0.076
4,0.21,8,0.151
5,0.21,8,0.257
6,0.21,8,0.397
7,0.21,8,0.573
8,0.21,8,0.791
9,0.21,8,1.052
10,0.21,8,1.363
11,0.21,8,1.726
12,0.21,8,2.146
13,0.21,8,2.628
14,0.21,8,3.174
15,0.21,8,3.789
16,0.21,8,4.476
17,0.21,8,5.24
18,0.21,8,6.082
2,0.22,8,0.027
3,0.22,8,0.072
4,0.22,8,0.142
5,0.22,8,0.241
6,0.22,8,0.372
7,0.22,8,0.538
8,0.22,8,0.742
9,0.22,8,0.989
10,0.22,8,1.282
11,0.22,8,1.625
12,0.22,8,2.022
13,0.22,8,2.477
14,0.22,8,2.994
15,0.22,8,3.576
16,0.22,8,4.228
17,0.22,8,4.951
18,0.22,8,5.748
2,0.23,8,0.026
3,0.23,8,0.067
4,0.23,8,0.134
5,0.23,8,0.227
6,0.23,8,0.35
7,0.23,8,0.506
8,0.23,8,0.699
9,0.23,8,0.932
10,0.23,8,1.21
11,0.23,8,1.535
12,0.23,8,1.912
13,0.23,8,2.344
14,0.23,8,2.835
15,0.23,8,3.388
16,0.23,8,4.007
17,0.23,8,4.694
18,0.23,8,5.451
2,0.24,8,0.024
3,0.24,8,0.064
4,0.24,8,0.126
5,0.24,8,0.214
6,0.24,8,0.331
7,0.24,8,0.479
8,0.24,8,0.661
9,0.24,8,0.883
10,0.24,8,1.146
11,0.24,8,1.455
12,0.24,8,1.814
13,0.24,8,2.225
14,0.24,8,2.693
15,0.24,8,3.22
16,0.24,8,3.81
17,0.24,8,4.464
18,0.24,8,5.185
2,0.25,8,0.023
3,0.25,8,0.06
4,0.25,8,0.12
5,0.25,8,0.203
6,0.25,8,0.313
7,0.25,8,0.454
8,0.25,8,0.628
9,0.25,8,0.838
10,0.25,8,1.089
11,0.25,8,1.384
12,0.25,8,1.727
13,0.25,8,2.12
14,0.25,8,2.566
15,0.25,8,3.07
16,0.25,8,3.633
17,0.25,8,4.258
18,0.25,8,4.946
2,0.26,8,0.022
3,0.26,8,0.057
4,0.26,8,0.114
5,0.26,8,0.193
6,0.26,8,0.298
7,0.26,8,0.432
8,0.26,8,0.597
9,0.26,8,0.799
10,0.26,8,1.039
11,0.26,8,1.321
12,0.26,8,1.648
13,0.26,8,2.025
14,0.26,8,2.453
15,0.26,8,2.935
16,0.26,8,3.473
17,0.26,8,4.072
18,0.26,8,4.731
2,0.27,8,0.021
3,0.27,8,0.055
4,0.27,8,0.108
5,0.27,8,0.184
6,0.27,8,0.284
7,0.27,8,0.412
8,0.27,8,0.57
9,0.27,8,0.763
10,0.27,8,0.993
11,0.27,8,1.264
12,0.27,8,1.578
13,0.27,8,1.939
14,0.27,8,2.35
15,0.27,8,2.812
16,0.27,8,3.329
17,0.27,8,3.903
18,0.27,8,4.535
2,0.28,8,0.02
3,0.28,8,0.052
4,0.28,8,0.104
5,0.28,8,0.176
6,0.28,8,0.272
7,0.28,8,0.394
8,0.28,8,0.546
9,0.28,8,0.731
10,0.28,8,0.952
11,0.28,8,1.212
12,0.28,8,1.515
13,0.28,8,1.862
14,0.28,8,2.257
15,0.28,8,2.702
16,0.28,8,3.199
17,0.28,8,3.75
18,0.28,8,4.357
2,0.29,8,0.019
3,0.29,8,0.05
4,0.29,8,0.099
5,0.29,8,0.168
6,0.29,8,0.26
7,0.29,8,0.378
8,0.29,8,0.524
9,0.29,8,0.702
10,0.29,8,0.915
11,0.29,8,1.166
12,0.29,8,1.457
13,0.29,8,1.792
14,0.29,8,2.172
15,0.29,8,2.601
16,0.29,8,3.08
17,0.29,8,3.611
18,0.29,8,4.195
2,0.3,8,0.019
3,0.3,8,0.048
4,0.3,8,0.095
5,0.3,8,0.162
6,0.3,8,0.25
7,0.3,8,0.363
8,0.3,8,0.504
9,0.3,8,0.676
10,0.3,8,0.881
11,0.3,8,1.123
12,0.3,8,1.405
13,0.3,8,1.728
14,0.3,8,2.095
15,0.3,8,2.509
16,0.3,8,2.971
17,0.3,8,3.483
18,0.3,8,4.047
2,0.31,8,0.018
3,0.31,8,0.047
4,0.31,8,0.092
5,0.31,8,0.156
6,0.31,8,0.241
7,0.31,8,0.35
8,0.31,8,0.486
9,0.31,8,0.652
10,0.31,8,0.851
11,0.31,8,1.085
12,0.31,8,1.357
13,0.31,8,1.67
14,0.31,8,2.025
15,0.31,8,2.425
16,0.31,8,2.872
17,0.31,8,3.366
18,0.31,8,3.911
2,0.32,8,0.017
3,0.32,8,0.045
4,0.32,8,0.089
5,0.32,8,0.15
6,0.32,8,0.233
7,0.32,8,0.338
8,0.32,8,0.47
9,0.32,8,0.631
10,0.32,8,0.823
11,0.32,8,1.05
12,0.32,8,1.314
13,0.32,8,1.616
14,0.32,8,1.961
15,0.32,8,2.348
16,0.32,8,2.78
17,0.32,8,3.259
18,0.32,8,3.786
2,0.33,8,0.017
3,0.33,8,0.044
4,0.33,8,0.086
5,0.33,8,0.145
6,0.33,8,0.225
7,0.33,8,0.327
8,0.33,8,0.455
9,0.33,8,0.611
10,0.33,8,0.798
11,0.33,8,1.018
12,0.33,8,1.274
13,0.33,8,1.568
14,0.33,8,1.902
15,0.33,8,2.277
16,0.33,8,2.696
17,0.33,8,3.161
18,0.33,8,3.671
2,0.34,8,0.016
3,0.34,8,0.042
4,0.34,8,0.083
5,0.34,8,0.141
6,0.34,8,0.218
7,0.34,8,0.317
8,0.34,8,0.441
9,0.34,8,0.593
10,0.34,8,0.774
11,0.34,8,0.988
12,0.34,8,1.237
13,0.34,8,1.523
14,0.34,8,1.847
15,0.34,8,2.212
16,0.34,8,2.619
17,0.34,8,3.07
18,0.34,8,3.565
2,0.35,8,0.016
3,0.35,8,0.041
4,0.35,8,0.081
5,0.35,8,0.137
6,0.35,8,0.212
7,0.35,8,0.308
8,0.35,8,0.429
9,0.35,8,0.576
10,0.35,8,0.753
11,0.35,8,0.961
12,0.35,8,1.204
13,0.35,8,1.482
14,0.35,8,1.797
15,0.35,8,2.152
16,0.35,8,2.548
17,0.35,8,2.986
18,0.35,8,3.467
2,0.36,8,0.015
3,0.36,8,0.04
4,0.36,8,0.078
5,0.36,8,0.133
6,0.36,8,0.206
7,0.36,8,0.3
8,0.36,8,0.417
9,0.36,8,0.561
10,0.36,8,0.733
11,0.36,8,0.936
12,0.36,8,1.173
13,0.36,8,1.443
14,0.36,8,1.751
15,0.36,8,2.097
16,0.36,8,2.482
17,0.36,8,2.908
18,0.36,8,3.376
2,0.37,8,0.015
3,0.37,8,0.039
4,0.37,8,0.076
5,0.37,8,0.129
6,0.37,8,0.201
7,0.37,8,0.292
8,0.37,8,0.407
9,0.37,8,0.547
10,0.37,8,0.715
11,0.37,8,0.914
12,0.37,8,1.144
13,0.37,8,1.408
14,0.37,8,1.708
15,0.37,8,2.045
16,0.37,8,2.421
17,0.37,8,2.836
18,0.37,8,3.292
2,0.38,8,0.015
3,0.38,8,0.038
4,0.38,8,0.074
5,0.38,8,0.126
6,0.38,8,0.196
7,0.38,8,0.285
8,0.38,8,0.397
9,0.38,8,0.534
10,0.38,8,0.699
11,0.38,8,0.893
12,0.38,8,1.118
13,0.38,8,1.376
14,0.38,8,1.669
15,0.38,8,1.998
16,0.38,8,2.365
17,0.38,8,2.77
18,0.38,8,3.215
2,0.39,8,0.014
3,0.39,8,0.037
4,0.39,8,0.073
5,0.39,8,0.123
6,0.39,8,0.191
7,0.39,8,0.279
8,0.39,8,0.389
9,0.39,8,0.523
10,0.39,8,0.684
11,0.39,8,0.873
12,0.39,8,1.093
13,0.39,8,1.346
14,0.39,8,1.632
15,0.39,8,1.954
16,0.39,8,2.312
17,0.39,8,2.708
18,0.39,8,3.143
2,0.4,8,0.014
3,0.4,8,0.036
4,0.4,8,0.071
5,0.4,8,0.121
6,0.4,8,0.187
7,0.4,8,0.273
8,0.4,8,0.38
9,0.4,8,0.512
10,0.4,8,0.67
11,0.4,8,0.855
12,0.4,8,1.071
13,0.4,8,1.318
14,0.4,8,1.599
15,0.4,8,1.913
16,0.4,8,2.264
17,0.4,8,2.651
18,0.4,8,3.076
2,0.1,8.5,0.081
3,0.1,8.5,0.223
4,0.1,8.5,0.444
5,0.1,8.5,0.757
6,0.1,8.5,1.171
7,0.1,8.5,1.695
8,0.1,8.5,2.333
9,0.1,8.5,3.093
10,0.1,8.5,3.98
11,0.1,8.5,4.999
12,0.1,8.5,6.157
13,0.1,8.5,7.459
14,0.1,8.5,8.912
15,0.1,8.5,10.523
16,0.1,8.5,12.3
17,0.1,8.5,14.248
18,0.1,8.5,16.376
2,0.11,8.5,0.071
3,0.11,8.5,0.192
4,0.11,8.5,0.383
5,0.11,8.5,0.653
6,0.11,8.5,1.011
7,0.11,8.5,1.462
8,0.11,8.5,2.013
9,0.11,8.5,2.668
10,0.11,8.5,3.433
11,0.11,8.5,4.312
12,0.11,8.5,5.312
13,0.11,8.5,6.438
14,0.11,8.5,7.697
15,0.11,8.5,9.095
16,0.11,8.5,10.639
17,0.11,8.5,12.336
18,0.11,8.5,14.192
2,0.12,8.5,0.063
3,0.12,8.5,0.169
4,0.12,8.5,0.335
5,0.12,8.5,0.572
6,0.12,8.5,0.885
7,0.12,8.5,1.279
8,0.12,8.5,1.761
9,0.12,8.5,2.333
10,0.12,8.5,3.002
11,0.12,8.5,3.771
12,0.12,8.5,4.648
13,0.12,8.5,5.637
14,0.12,8.5,6.744
15,0.12,8.5,7.976
16,0.12,8.5,9.338
17,0.12,8.5,10.839
18,0.12,8.5,12.483
2,0.13,8.5,0.056
3,0.13,8.5,0.149
4,0.13,8.5,0.297
5,0.13,8.5,0.506
6,0.13,8.5,0.783
7,0.13,8.5,1.132
8,0.13,8.5,1.558
9,0.13,8.5,2.064
10,0.13,8.5,2.656
11,0.13,8.5,3.338
12,0.13,8.5,4.116
13,0.13,8.5,4.996
14,0.13,8.5,5.982
15,0.13,8.5,7.082
16,0.13,8.5,8.3
17,0.13,8.5,9.644
18,0.13,8.5,11.119
2,0.14,8.5,0.05
3,0.14,8.5,0.134
4,0.14,8.5,0.265
5,0.14,8.5,0.453
6,0.14,8.5,0.7
7,0.14,8.5,1.012
8,0.14,8.5,1.392
9,0.14,8.5,1.844
10,0.14,8.5,2.374
11,0.14,8.5,2.986
12,0.14,8.5,3.684
13,0.14,8.5,4.475
14,0.14,8.5,5.363
15,0.14,8.5,6.356
16,0.14,8.5,7.457
17,0.14,8.5,8.673
18,0.14,8.5,10.01
2,0.15,8.5,0.046
3,0.15,8.5,0.12
4,0.15,8.5,0.24
5,0.15,8.5,0.408
6,0.15,8.5,0.631
7,0.15,8.5,0.912
8,0.15,8.5,1.255
9,0.15,8.5,1.663
10,0.15,8.5,2.141
11,0.15,8.5,2.694
12,0.15,8.5,3.327
13,0.15,8.5,4.045
14,0.15,8.5,4.853
15,0.15,8.5,5.757
16,0.15,8.5,6.761
17,0.15,8.5,7.872
18,0.15,8.5,9.094
2,0.16,8.5,0.042
3,0.16,8.5,0.11
4,0.16,8.5,0.218
5,0.16,8.5,0.371
6,0.16,8.5,0.574
7,0.16,8.5,0.828
8,0.16,8.5,1.14
9,0.16,8.5,1.511
10,0.16,8.5,1.946
11,0.16,8.5,2.451
12,0.16,8.5,3.03
13,0.16,8.5,3.687
14,0.16,8.5,4.428
15,0.16,8.5,5.257
16,0.16,8.5,6.18
17,0.16,8.5,7.203
18,0.16,8.5,8.328
2,0.17,8.5,0.038
3,0.17,8.5,0.1
4,0.17,8.5,0.199
5,0.17,8.5,0.34
6,0.17,8.5,0.525
7,0.17,8.5,0.757
8,0.17,8.5,1.042
9,0.17,8.5,1.382
10,0.17,8.5,1.782
11,0.17,8.5,2.246
12,0.17,8.5,2.778
13,0.17,8.5,3.384
14,0.17,8.5,4.068
15,0.17,8.5,4.835
16,0.17,8.5,5.689
17,0.17,8.5,6.636
18,0.17,8.5,7.68
2,0.18,8.5,0.035
3,0.18,8.5,0.092
4,0.18,8.5,0.184
5,0.18,8.5,0.313
6,0.18,8.5,0.483
7,0.18,8.5,0.697
8,0.18,8.5,0.959
9,0.18,8.5,1.273
10,0.18,8.5,1.642
11,0.18,8.5,2.071
12,0.18,8.5,2.564
13,0.18,8.5,3.126
14,0.18,8.5,3.762
15,0.18,8.5,4.475
16,0.18,8.5,5.27
17,0.18,8.5,6.152
18,0.18,8.5,7.125
2,0.19,8.5,0.033
3,0.19,8.5,0.086
4,0.19,8.5,0.17
5,0.19,8.5,0.289
6,0.19,8.5,0.446
7,0.19,8.5,0.645
8,0.19,8.5,0.887
9,0.19,8.5,1.178
10,0.19,8.5,1.521
11,0.19,8.5,1.92
12,0.19,8.5,2.38
13,0.19,8.5,2.904
14,0.19,8.5,3.498
15,0.19,8.5,4.165
16,0.19,8.5,4.909
17,0.19,8.5,5.735
18,0.19,8.5,6.646
2,0.2,8.5,0.03
3,0.2,8.5,0.08
4,0.2,8.5,0.158
5,0.2,8.5,0.269
6,0.2,8.5,0.415
7,0.2,8.5,0.599
8,0.2,8.5,0.825
9,0.2,8.5,1.096
10,0.2,8.5,1.417
11,0.2,8.5,1.79
12,0.2,8.5,2.221
13,0.2,8.5,2.712
14,0.2,8.5,3.269
15,0.2,8.5,3.896
16,0.2,8.5,4.595
17,0.2,8.5,5.372
18,0.2,8.5,6.228
2,0.21,8.5,0.028
3,0.21,8.5,0.074
4,0.21,8.5,0.148
5,0.21,8.5,0.251
6,0.21,8.5,0.387
7,0.21,8.5,0.56
8,0.21,8.5,0.771
9,0.21,8.5,1.025
10,0.21,8.5,1.326
11,0.21,8.5,1.676
12,0.21,8.5,2.081
13,0.21,8.5,2.545
14,0.21,8.5,3.07
15,0.21,8.5,3.66
16,0.21,8.5,4.321
17,0.21,8.5,5.053
18,0.21,8.5,5.862
2,0.22,8.5,0.027
3,0.22,8.5,0.07
4,0.22,8.5,0.139
5,0.22,8.5,0.235
6,0.22,8.5,0.363
7,0.22,8.5,0.525
8,0.22,8.5,0.723
9,0.22,8.5,0.963
10,0.22,8.5,1.246
11,0.22,8.5,1.577
12,0.22,8.5,1.959
13,0.22,8.5,2.397
14,0.22,8.5,2.894
15,0.22,8.5,3.453
16,0.22,8.5,4.078
17,0.22,8.5,4.773
18,0.22,8.5,5.538
2,0.23,8.5,0.025
3,0.23,8.5,0.066
4,0.23,8.5,0.131
5,0.23,8.5,0.222
6,0.23,8.5,0.342
7,0.23,8.5,0.494
8,0.23,8.5,0.682
9,0.23,8.5,0.907
10,0.23,8.5,1.175
11,0.23,8.5,1.489
12,0.23,8.5,1.852
13,0.23,8.5,2.267
14,0.23,8.5,2.739
15,0.23,8.5,3.27
16,0.23,8.5,3.864
17,0.23,8.5,4.523
18,0.23,8.5,5.251
2,0.24,8.5,0.024
3,0.24,8.5,0.062
4,0.24,8.5,0.123
5,0.24,8.5,0.209
6,0.24,8.5,0.323
7,0.24,8.5,0.467
8,0.24,8.5,0.644
9,0.24,8.5,0.859
10,0.24,8.5,1.113
11,0.24,8.5,1.411
12,0.24,8.5,1.756
13,0.24,8.5,2.152
14,0.24,8.5,2.601
15,0.24,8.5,3.107
16,0.24,8.5,3.673
17,0.24,8.5,4.301
18,0.24,8.5,4.994
2,0.25,8.5,0.023
3,0.25,8.5,0.059
4,0.25,8.5,0.117
5,0.25,8.5,0.198
6,0.25,8.5,0.306
7,0.25,8.5,0.443
8,0.25,8.5,0.611
9,0.25,8.5,0.815
10,0.25,8.5,1.057
11,0.25,8.5,1.341
12,0.25,8.5,1.671
13,0.25,8.5,2.048
14,0.25,8.5,2.477
15,0.25,8.5,2.961
16,0.25,8.5,3.501
17,0.25,8.5,4.101
18,0.25,8.5,4.763
2,0.26,8.5,0.021
3,0.26,8.5,0.056
4,0.26,8.5,0.111
5,0.26,8.5,0.189
6,0.26,8.5,0.291
7,0.26,8.5,0.421
8,0.26,8.5,0.582
9,0.26,8.5,0.776
10,0.26,8.5,1.008
11,0.26,8.5,1.279
12,0.26,8.5,1.594
13,0.26,8.5,1.956
14,0.26,8.5,2.367
15,0.26,8.5,2.829
16,0.26,8.5,3.347
17,0.26,8.5,3.921
18,0.26,8.5,4.555
2,0.27,8.5,0.02
3,0.27,8.5,0.054
4,0.27,8.5,0.106
5,0.27,8.5,0.18
6,0.27,8.5,0.277
7,0.27,8.5,0.402
8,0.27,8.5,0.555
9,0.27,8.5,0.741
10,0.27,8.5,0.963
11,0.27,8.5,1.224
12,0.27,8.5,1.526
13,0.27,8.5,1.873
14,0.27,8.5,2.267
15,0.27,8.5,2.711
16,0.27,8.5,3.208
17,0.27,8.5,3.759
18,0.27,8.5,4.366
2,0.28,8.5,0.02
3,0.28,8.5,0.051
4,0.28,8.5,0.101
5,0.28,8.5,0.172
6,0.28,8.5,0.265
7,0.28,8.5,0.384
8,0.28,8.5,0.531
9,0.28,8.5,0.71
10,0.28,8.5,0.923
11,0.28,8.5,1.173
12,0.28,8.5,1.464
13,0.28,8.5,1.797
14,0.28,8.5,2.177
15,0.28,8.5,2.604
16,0.28,8.5,3.081
17,0.28,8.5,3.611
18,0.28,8.5,4.195
2,0.29,8.5,0.019
3,0.29,8.5,0.049
4,0.29,8.5,0.097
5,0.29,8.5,0.165
6,0.29,8.5,0.254
7,0.29,8.5,0.368
8,0.29,8.5,0.51
9,0.29,8.5,0.682
10,0.29,8.5,0.887
11,0.29,8.5,1.128
12,0.29,8.5,1.408
13,0.29,8.5,1.729
14,0.29,8.5,2.095
15,0.29,8.5,2.506
16,0.29,8.5,2.966
17,0.29,8.5,3.477
18,0.29,8.5,4.039
2,0.3,8.5,0.018
3,0.3,8.5,0.047
4,0.3,8.5,0.093
5,0.3,8.5,0.158
6,0.3,8.5,0.244
7,0.3,8.5,0.354
8,0.3,8.5,0.49
9,0.3,8.5,0.656
10,0.3,8.5,0.854
11,0.3,8.5,1.087
12,0.3,8.5,1.357
13,0.3,8.5,1.667
14,0.3,8.5,2.02
15,0.3,8.5,2.418
16,0.3,8.5,2.862
17,0.3,8.5,3.354
18,0.3,8.5,3.896
2,0.31,8.5,0.017
3,0.31,8.5,0.046
4,0.31,8.5,0.09
5,0.31,8.5,0.152
6,0.31,8.5,0.235
7,0.31,8.5,0.341
8,0.31,8.5,0.473
9,0.31,8.5,0.633
10,0.31,8.5,0.824
11,0.31,8.5,1.049
12,0.31,8.5,1.311
13,0.31,8.5,1.611
14,0.31,8.5,1.952
15,0.31,8.5,2.337
16,0.31,8.5,2.766
17,0.31,8.5,3.242
18,0.31,8.5,3.766
2,0.32,8.5,0.017
3,0.32,8.5,0.044
4,0.32,8.5,0.087
5,0.32,8.5,0.147
6,0.32,8.5,0.227
7,0.32,8.5,0.329
8,0.32,8.5,0.457
9,0.32,8.5,0.612
10,0.32,8.5,0.797
11,0.32,8.5,1.015
12,0.32,8.5,1.268
13,0.32,8.5,1.559
14,0.32,8.5,1.89
15,0.32,8.5,2.262
16,0.32,8.5,2.678
17,0.32,8.5,3.139
18,0.32,8.5,3.646
2,0.33,8.5,0.016
3,0.33,8.5,0.043
4,0.33,8.5,0.084
5,0.33,8.5,0.142
6,0.33,8.5,0.22
7,0.33,8.5,0.319
8,0.33,8.5,0.442
9,0.33,8.5,0.592
10,0.33,8.5,0.772
11,0.33,8.5,0.984
12,0.33,8.5,1.23
13,0.33,8.5,1.512
14,0.33,8.5,1.833
15,0.33,8.5,2.194
16,0.33,8.5,2.597
17,0.33,8.5,3.044
18,0.33,8.5,3.536
2,0.34,8.5,0.016
3,0.34,8.5,0.041
4,0.34,8.5,0.081
5,0.34,8.5,0.138
6,0.34,8.5,0.213
7,0.34,8.5,0.309
8,0.34,8.5,0.429
9,0.34,8.5,0.575
10,0.34,8.5,0.749
11,0.34,8.5,0.955
12,0.34,8.5,1.194
13,0.34,8.5,1.469
14,0.34,8.5,1.78
15,0.34,8.5,2.131
16,0.34,8.5,2.523
17,0.34,8.5,2.957
18,0.34,8.5,3.434
2,0.35,8.5,0.015
3,0.35,8.5,0.04
4,0.35,8.5,0.079
5,0.35,8.5,0.134
6,0.35,8.5,0.206
7,0.35,8.5,0.3
8,0.35,8.5,0.416
9,0.35,8.5,0.558
10,0.35,8.5,0.728
11,0.35,8.5,0.929
12,0.35,8.5,1.162
13,0.35,8.5,1.429
14,0.35,8.5,1.732
15,0.35,8.5,2.074
16,0.35,8.5,2.455
17,0.35,8.5,2.876
18,0.35,8.5,3.34
2,0.36,8.5,0.015
3,0.36,8.5,0.039
4,0.36,8.5,0.077
5,0.36,8.5,0.13
6,0.36,8.5,0.201
7,0.36,8.5,0.292
8,0.36,8.5,0.405
9,0.36,8.5,0.544
10,0.36,8.5,0.709
11,0.36,8.5,0.905
12,0.36,8.5,1.132
13,0.36,8.5,1.392
14,0.36,8.5,1.688
15,0.36,8.5,2.02
16,0.36,8.5,2.391
17,0.36,8.5,2.802
18,0.36,8.5,3.253
2,0.37,8.5,0.015
3,0.37,8.5,0.038
4,0.37,8.5,0.075
5,0.37,8.5,0.126
6,0.37,8.5,0.196
7,0.37,8.5,0.284
8,0.37,8.5,0.395
9,0.37,8.5,0.53
10,0.37,8.5,0.692
11,0.37,8.5,0.883
12,0.37,8.5,1.104
13,0.37,8.5,1.358
14,0.37,8.5,1.647
15,0.37,8.5,1.971
16,0.37,8.5,2.333
17,0.37,8.5,2.733
18,0.37,8.5,3.173
2,0.38,8.5,0.014
3,0.38,8.5,0.037
4,0.38,8.5,0.073
5,0.38,8.5,0.123
6,0.38,8.5,0.191
7,0.38,8.5,0.277
8,0.38,8.5,0.386
9,0.38,8.5,0.518
10,0.38,8.5,0.676
11,0.38,8.5,0.862
12,0.38,8.5,1.079
13,0.38,8.5,1.327
14,0.38,8.5,1.609
15,0.38,8.5,1.926
16,0.38,8.5,2.279
17,0.38,8.5,2.67
18,0.38,8.5,3.099
2,0.39,8.5,0.014
3,0.39,8.5,0.036
4,0.39,8.5,0.071
5,0.39,8.5,0.12
6,0.39,8.5,0.186
7,0.39,8.5,0.271
8,0.39,8.5,0.377
9,0.39,8.5,0.506
10,0.39,8.5,0.661
11,0.39,8.5,0.843
12,0.39,8.5,1.055
13,0.39,8.5,1.298
14,0.39,8.5,1.574
15,0.39,8.5,1.884
16,0.39,8.5,2.229
17,0.39,8.5,2.61
18,0.39,8.5,3.03
2,0.4,8.5,0.014
3,0.4,8.5,0.035
4,0.4,8.5,0.07
5,0.4,8.5,0.118
6,0.4,8.5,0.182
7,0.4,8.5,0.265
8,0.4,8.5,0.369
9,0.4,8.5,0.496
10,0.4,8.5,0.647
11,0.4,8.5,0.826
12,0.4,8.5,1.034
13,0.4,8.5,1.271
14,0.4,8.5,1.541
15,0.4,8.5,1.845
16,0.4,8.5,2.182
17,0.4,8.5,2.556
18,0.4,8.5,2.966
2,0.1,9,0.078
3,0.1,9,0.217
4,0.1,9,0.434
5,0.1,9,0.74
6,0.1,9,1.145
7,0.1,9,1.657
8,0.1,9,2.281
9,0.1,9,3.024
10,0.1,9,3.892
11,0.1,9,4.888
12,0.1,9,6.02
13,0.1,9,7.291
14,0.1,9,8.709
15,0.1,9,10.28
16,0.1,9,12.01
17,0.1,9,13.905
18,0.1,9,15.973
2,0.11,9,0.069
3,0.11,9,0.188
4,0.11,9,0.375
5,0.11,9,0.639
6,0.11,9,0.988
7,0.11,9,1.43
8,0.11,9,1.968
9,0.11,9,2.609
10,0.11,9,3.357
11,0.11,9,4.216
12,0.11,9,5.192
13,0.11,9,6.291
14,0.11,9,7.518
15,0.11,9,8.879
16,0.11,9,10.38
17,0.11,9,12.028
18,0.11,9,13.829
2,0.12,9,0.061
3,0.12,9,0.165
4,0.12,9,0.328
5,0.12,9,0.559
6,0.12,9,0.865
7,0.12,9,1.251
8,0.12,9,1.722
9,0.12,9,2.282
10,0.12,9,2.935
11,0.12,9,3.687
12,0.12,9,4.542
13,0.12,9,5.506
14,0.12,9,6.583
15,0.12,9,7.781
16,0.12,9,9.104
17,0.12,9,10.559
18,0.12,9,12.151
2,0.13,9,0.055
3,0.13,9,0.146
4,0.13,9,0.29
5,0.13,9,0.495
6,0.13,9,0.766
7,0.13,9,1.107
8,0.13,9,1.523
9,0.13,9,2.019
10,0.13,9,2.597
11,0.13,9,3.263
12,0.13,9,4.021
13,0.13,9,4.877
14,0.13,9,5.836
15,0.13,9,6.903
16,0.13,9,8.084
17,0.13,9,9.385
18,0.13,9,10.812
2,0.14,9,0.049
3,0.14,9,0.131
4,0.14,9,0.26
5,0.14,9,0.443
6,0.14,9,0.685
7,0.14,9,0.99
8,0.14,9,1.361
9,0.14,9,1.804
10,0.14,9,2.321
11,0.14,9,2.917
12,0.14,9,3.597
13,0.14,9,4.366
14,0.14,9,5.228
15,0.14,9,6.19
16,0.14,9,7.256
17,0.14,9,8.432
18,0.14,9,9.723
2,0.15,9,0.045
3,0.15,9,0.118
4,0.15,9,0.234
5,0.15,9,0.399
6,0.15,9,0.618
7,0.15,9,0.892
8,0.15,9,1.227
9,0.15,9,1.626
10,0.15,9,2.093
11,0.15,9,2.631
12,0.15,9,3.247
13,0.15,9,3.944
14,0.15,9,4.728
15,0.15,9,5.602
16,0.15,9,6.574
17,0.15,9,7.646
18,0.15,9,8.825
2,0.16,9,0.041
3,0.16,9,0.107
4,0.16,9,0.213
5,0.16,9,0.363
6,0.16,9,0.561
7,0.16,9,0.81
