Sqrt(A) (m),Rn,t (cm),Dmax (mm)
2,0.15,8,0.04
3,0.15,8,0.1
4,0.15,8,0.191
5,0.15,8,0.316
6,0.15,8,0.474
7,0.15,8,0.665
8,0.15,8,0.891
9,0.15,8,1.152
10,0.15,8,1.447
11,0.15,8,1.779
12,0.15,8,2.178
13,0.15,8,2.627
14,0.15,8,3.127
15,0.15,8,3.681
16,0.15,8,4.291
17,0.15,8,4.96
18,0.15,8,5.688
2,0.16,8,0.036
3,0.16,8,0.09
4,0.16,8,0.173
5,0.16,8,0.285
6,0.16,8,0.427
7,0.16,8,0.599
8,0.16,8,0.802
9,0.16,8,1.036
10,0.16,8,1.301
11,0.16,8,1.617
12,0.16,8,1.982
13,0.16,8,2.392
14,0.16,8,2.85
15,0.16,8,3.358
16,0.16,8,3.917
17,0.16,8,4.531
18,0.16,8,5.2
2,0.17,8,0.033
3,0.17,8,0.082
4,0.17,8,0.157
5,0.17,8,0.259
6,0.17,8,0.388
7,0.17,8,0.543
8,0.17,8,0.727
9,0.17,8,0.938
10,0.17,8,1.186
11,0.17,8,1.482
12,0.17,8,1.817
13,0.17,8,2.195
14,0.17,8,2.618
15,0.17,8,3.087
16,0.17,8,3.604
17,0.17,8,4.171
18,0.17,8,4.791
2,0.18,8,0.03
3,0.18,8,0.075
4,0.18,8,0.144
5,0.18,8,0.237
6,0.18,8,0.354
7,0.18,8,0.496
8,0.18,8,0.663
9,0.18,8,0.856
10,0.18,8,1.094
11,0.18,8,1.367
12,0.18,8,1.678
13,0.18,8,2.029
14,0.18,8,2.422
15,0.18,8,2.857
16,0.18,8,3.338
17,0.18,8,3.867
18,0.18,8,4.444
2,0.19,8,0.028
3,0.19,8,0.07
4,0.19,8,0.133
5,0.19,8,0.218
6,0.19,8,0.326
7,0.19,8,0.456
8,0.19,8,0.609
9,0.19,8,0.793
10,0.19,8,1.015
11,0.19,8,1.269
12,0.19,8,1.56
13,0.19,8,1.887
14,0.19,8,2.254
15,0.19,8,2.662
16,0.19,8,3.112
17,0.19,8,3.607
18,0.19,8,4.148
2,0.2,8,0.026
3,0.2,8,0.065
4,0.2,8,0.123
5,0.2,8,0.202
6,0.2,8,0.301
7,0.2,8,0.421
8,0.2,8,0.562
9,0.2,8,0.74
10,0.2,8,0.947
11,0.2,8,1.186
12,0.2,8,1.458
13,0.2,8,1.766
14,0.2,8,2.11
15,0.2,8,2.493
16,0.2,8,2.917
17,0.2,8,3.383
18,0.2,8,3.893
2,0.21,8,0.024
3,0.21,8,0.06
4,0.21,8,0.114
5,0.21,8,0.188
6,0.21,8,0.28
7,0.21,8,0.391
8,0.21,8,0.527
9,0.21,8,0.693
10,0.21,8,0.888
11,0.21,8,1.113
12,0.21,8,1.37
13,0.21,8,1.66
14,0.21,8,1.986
15,0.21,8,2.348
16,0.21,8,2.749
17,0.21,8,3.19
18,0.21,8,3.673
2,0.22,8,0.023
3,0.22,8,0.056
4,0.22,8,0.107
5,0.22,8,0.175
6,0.22,8,0.261
7,0.22,8,0.365
8,0.22,8,0.495
9,0.22,8,0.653
10,0.22,8,0.837
11,0.22,8,1.05
12,0.22,8,1.293
13,0.22,8,1.568
14,0.22,8,1.877
15,0.22,8,2.221
16,0.22,8,2.602
17,0.22,8,3.021
18,0.22,8,3.481
2,0.23,8,0.021
3,0.23,8,0.053
4,0.23,8,0.101
5,0.23,8,0.164
6,0.23,8,0.245
7,0.23,8,0.343
8,0.23,8,0.468
9,0.23,8,0.618
10,0.23,8,0.793
11,0.23,8,0.995
12,0.23,8,1.226
13,0.23,8,1.488
14,0.23,8,1.782
15,0.23,8,2.11
16,0.23,8,2.474
17,0.23,8,2.874
18,0.23,8,3.313
2,0.24,8,0.02
3,0.24,8,0.05
4,0.24,8,0.095
5,0.24,8,0.155
6,0.24,8,0.23
7,0.24,8,0.325
8,0.24,8,0.444
9,0.24,8,0.587
10,0.24,8,0.753
11,0.24,8,0.946
12,0.24,8,1.167
13,0.24,8,1.418
14,0.24,8,1.699
15,0.24,8,2.013
16,0.24,8,2.361
17,0.24,8,2.744
18,0.24,8,3.165
2,0.25,8,0.019
3,0.25,8,0.047
4,0.25,8,0.09
5,0.25,8,0.146
6,0.25,8,0.218
7,0.25,8,0.31
8,0.25,8,0.423
9,0.25,8,0.559
10,0.25,8,0.719
11,0.25,8,0.904
12,0.25,8,1.115
13,0.25,8,1.356
14,0.25,8,1.626
15,0.25,8,1.927
16,0.25,8,2.261
17,0.25,8,2.63
18,0.25,8,3.035
2,0.26,8,0.018
3,0.26,8,0.045
4,0.26,8,0.085
5,0.26,8,0.139
6,0.26,8,0.207
7,0.26,8,0.296
8,0.26,8,0.405
9,0.26,8,0.535
10,0.26,8,0.688
11,0.26,8,0.866
12,0.26,8,1.069
13,0.26,8,1.301
14,0.26,8,1.561
15,0.26,8,1.851
16,0.26,8,2.173
17,0.26,8,2.529
18,0.26,8,2.92
2,0.27,8,0.017
3,0.27,8,0.043
4,0.27,8,0.081
5,0.27,8,0.132
6,0.27,8,0.198
7,0.27,8,0.283
8,0.27,8,0.388
9,0.27,8,0.514
10,0.27,8,0.661
11,0.27,8,0.832
12,0.27,8,1.029
13,0.27,8,1.252
14,0.27,8,1.503
15,0.27,8,1.784
16,0.27,8,2.095
17,0.27,8,2.439
18,0.27,8,2.817
2,0.28,8,0.016
3,0.28,8,0.041
4,0.28,8,0.077
5,0.28,8,0.126
6,0.28,8,0.19
7,0.28,8,0.272
8,0.28,8,0.373
9,0.28,8,0.494
10,0.28,8,0.637
11,0.28,8,0.802
12,0.28,8,0.992
13,0.28,8,1.208
14,0.28,8,1.451
15,0.28,8,1.723
16,0.28,8,2.026
17,0.28,8,2.36
18,0.28,8,2.726
2,0.29,8,0.016
3,0.29,8,0.039
4,0.29,8,0.074
5,0.29,8,0.121
6,0.29,8,0.183
7,0.29,8,0.263
8,0.29,8,0.36
9,0.29,8,0.477
10,0.29,8,0.615
11,0.29,8,0.776
12,0.29,8,0.96
13,0.29,8,1.169
14,0.29,8,1.406
15,0.29,8,1.67
16,0.29,8,1.964
17,0.29,8,2.289
18,0.29,8,2.645
2,0.3,8,0.015
3,0.3,8,0.038
4,0.3,8,0.071
5,0.3,8,0.116
6,0.3,8,0.177
7,0.3,8,0.254
8,0.3,8,0.348
9,0.3,8,0.462
10,0.3,8,0.596
11,0.3,8,0.752
12,0.3,8,0.931
13,0.3,8,1.135
14,0.3,8,1.365
15,0.3,8,1.622
16,0.3,8,1.908
17,0.3,8,2.225
18,0.3,8,2.573
2,0.31,8,0.015
3,0.31,8,0.036
4,0.31,8,0.069
5,0.31,8,0.112
6,0.31,8,0.171
7,0.31,8,0.246
8,0.31,8,0.338
9,0.31,8,0.448
10,0.31,8,0.579
11,0.31,8,0.73
12,0.31,8,0.905
13,0.31,8,1.104
14,0.31,8,1.328
15,0.31,8,1.579
16,0.31,8,1.859
17,0.31,8,2.168
18,0.31,8,2.508
2,0.32,8,0.014
3,0.32,8,0.035
4,0.32,8,0.066
5,0.32,8,0.109
6,0.32,8,0.166
7,0.32,8,0.239
8,0.32,8,0.328
9,0.32,8,0.436
10,0.32,8,0.563
11,0.32,8,0.711
12,0.32,8,0.881
13,0.32,8,1.076
14,0.32,8,1.295
15,0.32,8,1.541
16,0.32,8,1.815
17,0.32,8,2.117
18,0.32,8,2.45
2,0.33,8,0.014
3,0.33,8,0.034
4,0.33,8,0.064
5,0.33,8,0.105
6,0.33,8,0.162
7,0.33,8,0.232
8,0.33,8,0.32
9,0.33,8,0.425
10,0.33,8,0.549
11,0.33,8,0.694
12,0.33,8,0.86
13,0.33,8,1.051
14,0.33,8,1.266
15,0.33,8,1.507
16,0.33,8,1.775
17,0.33,8,2.072
18,0.33,8,2.399
2,0.34,8,0.013
3,0.34,8,0.033
4,0.34,8,0.062
5,0.34,8,0.103
6,0.34,8,0.157
7,0.34,8,0.227
8,0.34,8,0.312
9,0.34,8,0.415
10,0.34,8,0.536
11,0.34,8,0.678
12,0.34,8,0.842
13,0.34,8,1.028
14,0.34,8,1.239
15,0.34,8,1.476
16,0.34,8,1.739
17,0.34,8,2.031
18,0.34,8,2.352
2,0.35,8,0.013
3,0.35,8,0.032
4,0.35,8,0.06
5,0.35,8,0.1
6,0.35,8,0.154
7,0.35,8,0.222
8,0.35,8,0.305
9,0.35,8,0.406
10,0.35,8,0.525
11,0.35,8,0.664
12,0.35,8,0.825
13,0.35,8,1.008
14,0.35,8,1.215
15,0.35,8,1.448
16,0.35,8,1.708
17,0.35,8,1.995
18,0.35,8,2.311
2,0.36,8,0.013
3,0.36,8,0.031
4,0.36,8,0.059
5,0.36,8,0.098
6,0.36,8,0.15
7,0.36,8,0.217
8,0.36,8,0.299
9,0.36,8,0.398
10,0.36,8,0.515
11,0.36,8,0.652
12,0.36,8,0.81
13,0.36,8,0.99
14,0.36,8,1.194
15,0.36,8,1.423
16,0.36,8,1.679
17,0.36,8,1.962
18,0.36,8,2.274
2,0.37,8,0.012
3,0.37,8,0.03
4,0.37,8,0.057
5,0.37,8,0.096
6,0.37,8,0.147
7,0.37,8,0.213
8,0.37,8,0.293
9,0.37,8,0.39
10,0.37,8,0.506
11,0.37,8,0.64
12,0.37,8,0.796
13,0.37,8,0.974
14,0.37,8,1.175
15,0.37,8,1.401
16,0.37,8,1.654
17,0.37,8,1.933
18,0.37,8,2.241
2,0.38,8,0.012
3,0.38,8,0.03
4,0.38,8,0.056
5,0.38,8,0.094
6,0.38,8,0.145
7,0.38,8,0.209
8,0.38,8,0.288
9,0.38,8,0.384
10,0.38,8,0.497
11,0.38,8,0.63
12,0.38,8,0.784
13,0.38,8,0.959
14,0.38,8,1.158
15,0.38,8,1.382
16,0.38,8,1.631
17,0.38,8,1.907
18,0.38,8,2.212
2,0.39,8,0.012
3,0.39,8,0.029
4,0.39,8,0.055
5,0.39,8,0.093
6,0.39,8,0.142
7,0.39,8,0.205
8,0.39,8,0.284
9,0.39,8,0.378
10,0.39,8,0.49
11,0.39,8,0.621
12,0.39,8,0.773
13,0.39,8,0.946
14,0.39,8,1.143
15,0.39,8,1.364
16,0.39,8,1.611
17,0.39,8,1.884
18,0.39,8,2.185
2,0.4,8,0.012
3,0.4,8,0.029
4,0.4,8,0.054
5,0.4,8,0.091
6,0.4,8,0.14
7,0.4,8,0.202
8,0.4,8,0.279
9,0.4,8,0.373
10,0.4,8,0.483
11,0.4,8,0.613
12,0.4,8,0.763
13,0.4,8,0.934
14,0.4,8,1.129
15,0.4,8,1.348
16,0.4,8,1.592
17,0.4,8,1.864
18,0.4,8,2.162
2,0.1,8.5,0.071
3,0.1,8.5,0.189
4,0.1,8.5,0.365
5,0.1,8.5,0.605
6,0.1,8.5,0.912
7,0.1,8.5,1.289
8,0.1,8.5,1.738
9,0.1,8.5,2.258
10,0.1,8.5,2.852
11,0.1,8.5,3.518
12,0.1,8.5,4.257
13,0.1,8.5,5.07
14,0.1,8.5,5.957
15,0.1,8.5,6.918
16,0.1,8.5,7.954
17,0.1,8.5,9.064
18,0.1,8.5,10.266
2,0.11,8.5,0.062
3,0.11,8.5,0.162
4,0.11,8.5,0.312
5,0.11,8.5,0.516
6,0.11,8.5,0.778
7,0.11,8.5,1.098
8,0.11,8.5,1.479
9,0.11,8.5,1.92
10,0.11,8.5,2.422
11,0.11,8.5,2.985
12,0.11,8.5,3.609
13,0.11,8.5,4.295
14,0.11,8.5,5.042
15,0.11,8.5,5.852
16,0.11,8.5,6.725
17,0.11,8.5,7.729
18,0.11,8.5,8.832
2,0.12,8.5,0.054
3,0.12,8.5,0.141
4,0.12,8.5,0.27
5,0.12,8.5,0.447
6,0.12,8.5,0.673
7,0.12,8.5,0.95
8,0.12,8.5,1.277
9,0.12,8.5,1.657
10,0.12,8.5,2.087
11,0.12,8.5,2.57
12,0.12,8.5,3.106
13,0.12,8.5,3.693
14,0.12,8.5,4.334
15,0.12,8.5,5.042
16,0.12,8.5,5.859
17,0.12,8.5,6.751
18,0.12,8.5,7.721
2,0.13,8.5,0.048
3,0.13,8.5,0.124
4,0.13,8.5,0.237
5,0.13,8.5,0.392
6,0.13,8.5,0.59
7,0.13,8.5,0.831
8,0.13,8.5,1.117
9,0.13,8.5,1.447
10,0.13,8.5,1.822
11,0.13,8.5,2.242
12,0.13,8.5,2.707
13,0.13,8.5,3.218
14,0.13,8.5,3.795
15,0.13,8.5,4.457
16,0.13,8.5,5.184
17,0.13,8.5,5.978
18,0.13,8.5,6.841
2,0.14,8.5,0.043
3,0.14,8.5,0.11
4,0.14,8.5,0.21
5,0.14,8.5,0.348
6,0.14,8.5,0.523
7,0.14,8.5,0.736
8,0.14,8.5,0.988
9,0.14,8.5,1.278
10,0.14,8.5,1.608
11,0.14,8.5,1.977
12,0.14,8.5,2.386
13,0.14,8.5,2.853
14,0.14,8.5,3.391
15,0.14,8.5,3.986
16,0.14,8.5,4.639
17,0.14,8.5,5.354
18,0.14,8.5,6.133
2,0.15,8.5,0.039
3,0.15,8.5,0.098
4,0.15,8.5,0.189
5,0.15,8.5,0.311
6,0.15,8.5,0.467
7,0.15,8.5,0.657
8,0.15,8.5,0.881
9,0.15,8.5,1.14
10,0.15,8.5,1.433
11,0.15,8.5,1.761
12,0.15,8.5,2.135
13,0.15,8.5,2.573
14,0.15,8.5,3.061
15,0.15,8.5,3.601
16,0.15,8.5,4.194
17,0.15,8.5,4.845
18,0.15,8.5,5.553
2,0.16,8.5,0.035
3,0.16,8.5,0.089
4,0.16,8.5,0.17
5,0.16,8.5,0.281
6,0.16,8.5,0.421
7,0.16,8.5,0.592
8,0.16,8.5,0.793
9,0.16,8.5,1.025
10,0.16,8.5,1.288
11,0.16,8.5,1.585
12,0.16,8.5,1.941
13,0.16,8.5,2.341
14,0.16,8.5,2.788
15,0.16,8.5,3.282
16,0.16,8.5,3.826
17,0.16,8.5,4.422
18,0.16,8.5,5.072
2,0.17,8.5,0.032
3,0.17,8.5,0.081
4,0.17,8.5,0.155
5,0.17,8.5,0.255
6,0.17,8.5,0.383
7,0.17,8.5,0.537
8,0.17,8.5,0.719
9,0.17,8.5,0.929
10,0.17,8.5,1.167
11,0.17,8.5,1.452
12,0.17,8.5,1.779
13,0.17,8.5,2.148
14,0.17,8.5,2.559
15,0.17,8.5,3.015
16,0.17,8.5,3.517
17,0.17,8.5,4.068
18,0.17,8.5,4.669
2,0.18,8.5,0.03
3,0.18,8.5,0.074
4,0.18,8.5,0.142
5,0.18,8.5,0.234
6,0.18,8.5,0.35
7,0.18,8.5,0.491
8,0.18,8.5,0.657
9,0.18,8.5,0.847
10,0.18,8.5,1.072
11,0.18,8.5,1.339
12,0.18,8.5,1.642
13,0.18,8.5,1.984
14,0.18,8.5,2.365
15,0.18,8.5,2.789
16,0.18,8.5,3.256
17,0.18,8.5,3.769
18,0.18,8.5,4.328
2,0.19,8.5,0.027
3,0.19,8.5,0.069
4,0.19,8.5,0.131
5,0.19,8.5,0.215
6,0.19,8.5,0.322
7,0.19,8.5,0.451
8,0.19,8.5,0.603
9,0.19,8.5,0.778
10,0.19,8.5,0.994
11,0.19,8.5,1.242
12,0.19,8.5,1.525
13,0.19,8.5,1.844
14,0.19,8.5,2.2
15,0.19,8.5,2.596
16,0.19,8.5,3.033
17,0.19,8.5,3.513
18,0.19,8.5,4.037
2,0.2,8.5,0.025
3,0.2,8.5,0.064
4,0.2,8.5,0.121
5,0.2,8.5,0.199
6,0.2,8.5,0.298
7,0.2,8.5,0.417
8,0.2,8.5,0.557
9,0.2,8.5,0.725
10,0.2,8.5,0.927
11,0.2,8.5,1.16
12,0.2,8.5,1.425
13,0.2,8.5,1.724
14,0.2,8.5,2.059
15,0.2,8.5,2.431
16,0.2,8.5,2.842
17,0.2,8.5,3.293
18,0.2,8.5,3.787
2,0.21,8.5,0.024
3,0.21,8.5,0.059
4,0.21,8.5,0.113
5,0.21,8.5,0.185
6,0.21,8.5,0.277
7,0.21,8.5,0.387
8,0.21,8.5,0.517
9,0.21,8.5,0.679
10,0.21,8.5,0.869
11,0.21,8.5,1.088
12,0.21,8.5,1.338
13,0.21,8.5,1.62
14,0.21,8.5,1.936
15,0.21,8.5,2.287
16,0.21,8.5,2.676
17,0.21,8.5,3.103
18,0.21,8.5,3.57
2,0.22,8.5,0.022
3,0.22,8.5,0.055
4,0.22,8.5,0.106
5,0.22,8.5,0.173
6,0.22,8.5,0.258
7,0.22,8.5,0.361
8,0.22,8.5,0.486
9,0.22,8.5,0.639
10,0.22,8.5,0.819
11,0.22,8.5,1.026
12,0.22,8.5,1.263
13,0.22,8.5,1.53
14,0.22,8.5,1.829
15,0.22,8.5,2.163
16,0.22,8.5,2.532
17,0.22,8.5,2.937
18,0.22,8.5,3.382
2,0.23,8.5,0.021
3,0.23,8.5,0.052
4,0.23,8.5,0.099
5,0.23,8.5,0.162
6,0.23,8.5,0.242
7,0.23,8.5,0.339
8,0.23,8.5,0.459
9,0.23,8.5,0.604
10,0.23,8.5,0.775
11,0.23,8.5,0.972
12,0.23,8.5,1.197
13,0.23,8.5,1.451
14,0.23,8.5,1.736
15,0.23,8.5,2.054
16,0.23,8.5,2.405
17,0.23,8.5,2.793
18,0.23,8.5,3.217
2,0.24,8.5,0.02
3,0.24,8.5,0.049
4,0.24,8.5,0.094
5,0.24,8.5,0.153
6,0.24,8.5,0.228
7,0.24,8.5,0.319
8,0.24,8.5,0.435
9,0.24,8.5,0.574
10,0.24,8.5,0.736
11,0.24,8.5,0.924
12,0.24,8.5,1.138
13,0.24,8.5,1.381
14,0.24,8.5,1.654
15,0.24,8.5,1.958
16,0.24,8.5,2.294
17,0.24,8.5,2.665
18,0.24,8.5,3.072
2,0.25,8.5,0.019
3,0.25,8.5,0.047
4,0.25,8.5,0.088
5,0.25,8.5,0.145
6,0.25,8.5,0.215
7,0.25,8.5,0.304
8,0.25,8.5,0.415
9,0.25,8.5,0.547
10,0.25,8.5,0.702
11,0.25,8.5,0.882
12,0.25,8.5,1.087
13,0.25,8.5,1.32
14,0.25,8.5,1.582
15,0.25,8.5,1.873
16,0.25,8.5,2.197
17,0.25,8.5,2.553
18,0.25,8.5,2.944
2,0.26,8.5,0.018
3,0.26,8.5,0.044
4,0.26,8.5,0.084
5,0.26,8.5,0.137
6,0.26,8.5,0.204
7,0.26,8.5,0.29
8,0.26,8.5,0.396
9,0.26,8.5,0.523
10,0.26,8.5,0.672
11,0.26,8.5,0.845
12,0.26,8.5,1.042
13,0.26,8.5,1.266
14,0.26,8.5,1.518
15,0.26,8.5,1.798
16,0.26,8.5,2.11
17,0.26,8.5,2.454
18,0.26,8.5,2.831
2,0.27,8.5,0.017
3,0.27,8.5,0.042
4,0.27,8.5,0.08
5,0.27,8.5,0.131
6,0.27,8.5,0.194
7,0.27,8.5,0.278
8,0.27,8.5,0.38
9,0.27,8.5,0.502
10,0.27,8.5,0.645
11,0.27,8.5,0.811
12,0.27,8.5,1.002
13,0.27,8.5,1.218
14,0.27,8.5,1.461
15,0.27,8.5,1.732
16,0.27,8.5,2.033
17,0.27,8.5,2.365
18,0.27,8.5,2.73
2,0.28,8.5,0.016
3,0.28,8.5,0.04
4,0.28,8.5,0.076
5,0.28,8.5,0.125
6,0.28,8.5,0.186
7,0.28,8.5,0.267
8,0.28,8.5,0.365
9,0.28,8.5,0.483
10,0.28,8.5,0.621
11,0.28,8.5,0.782
12,0.28,8.5,0.966
13,0.28,8.5,1.175
14,0.28,8.5,1.41
15,0.28,8.5,1.673
16,0.28,8.5,1.965
17,0.28,8.5,2.287
18,0.28,8.5,2.641
2,0.29,8.5,0.016
3,0.29,8.5,0.039
4,0.29,8.5,0.073
5,0.29,8.5,0.119
6,0.29,8.5,0.179
7,0.29,8.5,0.257
8,0.29,8.5,0.352
9,0.29,8.5,0.466
10,0.29,8.5,0.6
11,0.29,8.5,0.755
12,0.29,8.5,0.934
13,0.29,8.5,1.137
14,0.29,8.5,1.365
15,0.29,8.5,1.62
16,0.29,8.5,1.904
17,0.29,8.5,2.217
18,0.29,8.5,2.561
2,0.3,8.5,0.015
3,0.3,8.5,0.037
4,0.3,8.5,0.07
5,0.3,8.5,0.115
6,0.3,8.5,0.173
7,0.3,8.5,0.248
8,0.3,8.5,0.341
9,0.3,8.5,0.451
10,0.3,8.5,0.581
11,0.3,8.5,0.732
12,0.3,8.5,0.905
13,0.3,8.5,1.102
14,0.3,8.5,1.324
15,0.3,8.5,1.573
16,0.3,8.5,1.849
17,0.3,8.5,2.154
18,0.3,8.5,2.49
2,0.31,8.5,0.014
3,0.31,8.5,0.036
4,0.31,8.5,0.068
5,0.31,8.5,0.11
6,0.31,8.5,0.168
7,0.31,8.5,0.241
8,0.31,8.5,0.33
9,0.31,8.5,0.437
10,0.31,8.5,0.564
11,0.31,8.5,0.711
12,0.31,8.5,0.88
13,0.31,8.5,1.072
14,0.31,8.5,1.288
15,0.31,8.5,1.531
16,0.31,8.5,1.8
17,0.31,8.5,2.099
18,0.31,8.5,2.426
2,0.32,8.5,0.014
3,0.32,8.5,0.035
4,0.32,8.5,0.065
5,0.32,8.5,0.106
6,0.32,8.5,0.163
7,0.32,8.5,0.234
8,0.32,8.5,0.321
9,0.32,8.5,0.425
10,0.32,8.5,0.548
11,0.32,8.5,0.692
12,0.32,8.5,0.857
13,0.32,8.5,1.044
14,0.32,8.5,1.256
15,0.32,8.5,1.493
16,0.32,8.5,1.757
17,0.32,8.5,2.049
18,0.32,8.5,2.369
2,0.33,8.5,0.013
3,0.33,8.5,0.033
4,0.33,8.5,0.063
5,0.33,8.5,0.103
6,0.33,8.5,0.158
7,0.33,8.5,0.227
8,0.33,8.5,0.312
9,0.33,8.5,0.414
10,0.33,8.5,0.535
11,0.33,8.5,0.675
12,0.33,8.5,0.836
13,0.33,8.5,1.02
14,0.33,8.5,1.227
15,0.33,8.5,1.459
16,0.33,8.5,1.718
17,0.33,8.5,2.004
18,0.33,8.5,2.318
2,0.34,8.5,0.013
3,0.34,8.5,0.032
4,0.34,8.5,0.061
5,0.34,8.5,0.101
6,0.34,8.5,0.154
7,0.34,8.5,0.222
8,0.34,8.5,0.305
9,0.34,8.5,0.404
10,0.34,8.5,0.522
11,0.34,8.5,0.659
12,0.34,8.5,0.817
13,0.34,8.5,0.997
14,0.34,8.5,1.201
15,0.34,8.5,1.429
16,0.34,8.5,1.683
17,0.34,8.5,1.964
18,0.34,8.5,2.273
2,0.35,8.5,0.013
3,0.35,8.5,0.032
4,0.35,8.5,0.06
5,0.35,8.5,0.098
6,0.35,8.5,0.15
7,0.35,8.5,0.217
8,0.35,8.5,0.298
9,0.35,8.5,0.395
10,0.35,8.5,0.511
11,0.35,8.5,0.645
12,0.35,8.5,0.801
13,0.35,8.5,0.977
14,0.35,8.5,1.177
15,0.35,8.5,1.402
16,0.35,8.5,1.651
17,0.35,8.5,1.928
18,0.35,8.5,2.232
2,0.36,8.5,0.012
3,0.36,8.5,0.031
4,0.36,8.5,0.058
5,0.36,8.5,0.096
6,0.36,8.5,0.147
7,0.36,8.5,0.212
8,0.36,8.5,0.292
9,0.36,8.5,0.387
10,0.36,8.5,0.501
11,0.36,8.5,0.633
12,0.36,8.5,0.786
13,0.36,8.5,0.959
14,0.36,8.5,1.156
15,0.36,8.5,1.377
16,0.36,8.5,1.623
17,0.36,8.5,1.896
18,0.36,8.5,2.195
2,0.37,8.5,0.012
3,0.37,8.5,0.03
4,0.37,8.5,0.057
5,0.37,8.5,0.094
6,0.37,8.5,0.144
7,0.37,8.5,0.208
8,0.37,8.5,0.286
9,0.37,8.5,0.38
10,0.37,8.5,0.492
11,0.37,8.5,0.622
12,0.37,8.5,0.772
13,0.37,8.5,0.943
14,0.37,8.5,1.137
15,0.37,8.5,1.355
16,0.37,8.5,1.598
17,0.37,8.5,1.867
18,0.37,8.5,2.163
2,0.38,8.5,0.012
3,0.38,8.5,0.029
4,0.38,8.5,0.055
5,0.38,8.5,0.092
6,0.38,8.5,0.142
7,0.38,8.5,0.204
8,0.38,8.5,0.281
9,0.38,8.5,0.374
10,0.38,8.5,0.484
11,0.38,8.5,0.612
12,0.38,8.5,0.76
13,0.38,8.5,0.929
14,0.38,8.5,1.12
15,0.38,8.5,1.335
16,0.38,8.5,1.575
17,0.38,8.5,1.841
18,0.38,8.5,2.134
2,0.39,8.5,0.012
3,0.39,8.5,0.029
4,0.39,8.5,0.054
5,0.39,8.5,0.091
6,0.39,8.5,0.139
7,0.39,8.5,0.201
8,0.39,8.5,0.276
9,0.39,8.5,0.368
10,0.39,8.5,0.476
11,0.39,8.5,0.603
12,0.39,8.5,0.749
13,0.39,8.5,0.916
14,0.39,8.5,1.105
15,0.39,8.5,1.318
16,0.39,8.5,1.555
17,0.39,8.5,1.818
18,0.39,8.5,2.108
2,0.4,8.5,0.011
3,0.4,8.5,0.028
4,0.4,8.5,0.053
5,0.4,8.5,0.089
6,0.4,8.5,0.137
7,0.4,8.5,0.198
8,0.4,8.5,0.272
9,0.4,8.5,0.363
10,0.4,8.5,0.47
11,0.4,8.5,0.595
12,0.4,8.5,0.739
13,0.4,8.5,0.904
14,0.4,8.5,1.092
15,0.4,8.5,1.302
16,0.4,8.5,1.537
17,0.4,8.5,1.798
18,0.4,8.5,2.085
2,0.1,9,0.069
3,0.1,9,0.185
4,0.1,9,0.359
5,0.1,9,0.596
6,0.1,9,0.899
7,0.1,9,1.271
8,0.1,9,1.715
9,0.1,9,2.23
10,0.1,9,2.817
11,0.1,9,3.478
12,0.1,9,4.211
13,0.1,9,5.018
14,0.1,9,5.898
15,0.1,9,6.852
16,0.1,9,7.881
17,0.1,9,8.984
18,0.1,9,10.162
2,0.11,9,0.06
3,0.11,9,0.159
4,0.11,9,0.307
5,0.11,9,0.509
6,0.11,9,0.767
7,0.11,9,1.084
8,0.11,9,1.46
9,0.11,9,1.897
10,0.11,9,2.394
11,0.11,9,2.952
12,0.11,9,3.572
13,0.11,9,4.252
14,0.11,9,4.995
15,0.11,9,5.799
16,0.11,9,6.666
17,0.11,9,7.596
18,0.11,9,8.665
2,0.12,9,0.053
3,0.12,9,0.138
4,0.12,9,0.266
5,0.12,9,0.441
6,0.12,9,0.664
7,0.12,9,0.937
8,0.12,9,1.262
9,0.12,9,1.637
10,0.12,9,2.065
11,0.12,9,2.544
12,0.12,9,3.075
13,0.12,9,3.659
14,0.12,9,4.295
15,0.12,9,4.984
16,0.12,9,5.75
17,0.12,9,6.622
18,0.12,9,7.569
2,0.13,9,0.047
3,0.13,9,0.122
4,0.13,9,0.234
5,0.13,9,0.387
6,0.13,9,0.582
7,0.13,9,0.821
8,0.13,9,1.104
9,0.13,9,1.431
10,0.13,9,1.803
11,0.13,9,2.22
12,0.13,9,2.682
13,0.13,9,3.189
14,0.13,9,3.742
15,0.13,9,4.373
16,0.13,9,5.083
17,0.13,9,5.859
18,0.13,9,6.702
2,0.14,9,0.042
3,0.14,9,0.108
4,0.14,9,0.207
5,0.14,9,0.343
6,0.14,9,0.516
7,0.14,9,0.727
8,0.14,9,0.976
9,0.14,9,1.265
10,0.14,9,1.592
11,0.14,9,1.959
12,0.14,9,2.365
13,0.14,9,2.811
14,0.14,9,3.327
15,0.14,9,3.908
16,0.14,9,4.546
17,0.14,9,5.244
18,0.14,9,6.003
2,0.15,9,0.038
3,0.15,9,0.097
4,0.15,9,0.186
5,0.15,9,0.307
6,0.15,9,0.461
7,0.15,9,0.65
8,0.15,9,0.872
9,0.15,9,1.128
10,0.15,9,1.419
11,0.15,9,1.745
12,0.15,9,2.106
13,0.15,9,2.525
14,0.15,9,3.001
15,0.15,9,3.528
16,0.15,9,4.108
17,0.15,9,4.741
18,0.15,9,5.431
2,0.16,9,0.035
3,0.16,9,0.088
4,0.16,9,0.168
5,0.16,9,0.277
6,0.16,9,0.416
