Sqrt(A) (m),Rn,t (cm),Dmax (mm)
7,0.16,9,0.641
8,0.16,9,0.866
9,0.16,9,1.127
10,0.16,9,1.426
11,0.16,9,1.764
12,0.16,9,2.142
13,0.16,9,2.561
14,0.16,9,3.023
15,0.16,9,3.528
16,0.16,9,4.079
17,0.16,9,4.676
18,0.16,9,5.322
2,0.17,9,0.033
3,0.17,9,0.085
4,0.17,9,0.164
5,0.17,9,0.273
6,0.17,9,0.412
7,0.17,9,0.583
8,0.17,9,0.787
9,0.17,9,1.024
10,0.17,9,1.295
11,0.17,9,1.602
12,0.17,9,1.946
13,0.17,9,2.327
14,0.17,9,2.747
15,0.17,9,3.207
16,0.17,9,3.709
17,0.17,9,4.255
18,0.17,9,4.844
2,0.18,9,0.031
3,0.18,9,0.078
4,0.18,9,0.15
5,0.18,9,0.25
6,0.18,9,0.377
7,0.18,9,0.534
8,0.18,9,0.72
9,0.18,9,0.936
10,0.18,9,1.184
11,0.18,9,1.465
12,0.18,9,1.779
13,0.18,9,2.128
14,0.18,9,2.513
15,0.18,9,2.936
16,0.18,9,3.397
17,0.18,9,3.898
18,0.18,9,4.441
2,0.19,9,0.028
3,0.19,9,0.072
4,0.19,9,0.139
5,0.19,9,0.23
6,0.19,9,0.348
7,0.19,9,0.491
8,0.19,9,0.662
9,0.19,9,0.862
10,0.19,9,1.09
11,0.19,9,1.348
12,0.19,9,1.637
13,0.19,9,1.959
14,0.19,9,2.315
15,0.19,9,2.705
16,0.19,9,3.131
17,0.19,9,3.595
18,0.19,9,4.098
2,0.2,9,0.026
3,0.2,9,0.067
4,0.2,9,0.129
5,0.2,9,0.213
6,0.2,9,0.322
7,0.2,9,0.455
8,0.2,9,0.613
9,0.2,9,0.797
10,0.2,9,1.008
11,0.2,9,1.247
12,0.2,9,1.515
13,0.2,9,1.814
14,0.2,9,2.144
15,0.2,9,2.506
16,0.2,9,2.903
17,0.2,9,3.335
18,0.2,9,3.815
2,0.21,9,0.024
3,0.21,9,0.062
4,0.21,9,0.12
5,0.21,9,0.199
6,0.21,9,0.3
7,0.21,9,0.423
8,0.21,9,0.57
9,0.21,9,0.741
10,0.21,9,0.937
11,0.21,9,1.16
12,0.21,9,1.41
13,0.21,9,1.688
14,0.21,9,1.996
15,0.21,9,2.335
16,0.21,9,2.706
17,0.21,9,3.125
18,0.21,9,3.599
2,0.22,9,0.023
3,0.22,9,0.058
4,0.22,9,0.112
5,0.22,9,0.186
6,0.22,9,0.28
7,0.22,9,0.395
8,0.22,9,0.532
9,0.22,9,0.692
10,0.22,9,0.876
11,0.22,9,1.084
12,0.22,9,1.318
13,0.22,9,1.579
14,0.22,9,1.868
15,0.22,9,2.186
16,0.22,9,2.549
17,0.22,9,2.96
18,0.22,9,3.411
2,0.23,9,0.022
3,0.23,9,0.055
4,0.23,9,0.106
5,0.23,9,0.175
6,0.23,9,0.263
7,0.23,9,0.371
8,0.23,9,0.499
9,0.23,9,0.649
10,0.23,9,0.822
11,0.23,9,1.017
12,0.23,9,1.238
13,0.23,9,1.483
14,0.23,9,1.755
15,0.23,9,2.067
16,0.23,9,2.423
17,0.23,9,2.816
18,0.23,9,3.246
2,0.24,9,0.02
3,0.24,9,0.052
4,0.24,9,0.1
5,0.24,9,0.165
6,0.24,9,0.248
7,0.24,9,0.349
8,0.24,9,0.47
9,0.24,9,0.612
10,0.24,9,0.774
11,0.24,9,0.959
12,0.24,9,1.167
13,0.24,9,1.399
14,0.24,9,1.664
15,0.24,9,1.971
16,0.24,9,2.313
17,0.24,9,2.689
18,0.24,9,3.102
2,0.25,9,0.019
3,0.25,9,0.049
4,0.25,9,0.094
5,0.25,9,0.156
6,0.25,9,0.234
7,0.25,9,0.33
8,0.25,9,0.445
9,0.25,9,0.578
10,0.25,9,0.732
11,0.25,9,0.907
12,0.25,9,1.104
13,0.25,9,1.327
14,0.25,9,1.592
15,0.25,9,1.887
16,0.25,9,2.215
17,0.25,9,2.577
18,0.25,9,2.974
2,0.26,9,0.018
3,0.26,9,0.047
4,0.26,9,0.089
5,0.26,9,0.148
6,0.26,9,0.222
7,0.26,9,0.313
8,0.26,9,0.422
9,0.26,9,0.549
10,0.26,9,0.695
11,0.26,9,0.861
12,0.26,9,1.049
13,0.26,9,1.273
14,0.26,9,1.528
15,0.26,9,1.813
16,0.26,9,2.129
17,0.26,9,2.478
18,0.26,9,2.861
2,0.27,9,0.018
3,0.27,9,0.044
4,0.27,9,0.085
5,0.27,9,0.141
6,0.27,9,0.211
7,0.27,9,0.298
8,0.27,9,0.401
9,0.27,9,0.522
10,0.27,9,0.662
11,0.27,9,0.82
12,0.27,9,1.007
13,0.27,9,1.226
14,0.27,9,1.472
15,0.27,9,1.747
16,0.27,9,2.053
17,0.27,9,2.39
18,0.27,9,2.761
2,0.28,9,0.017
3,0.28,9,0.042
4,0.28,9,0.081
5,0.28,9,0.134
6,0.28,9,0.202
7,0.28,9,0.285
8,0.28,9,0.383
9,0.28,9,0.499
10,0.28,9,0.632
11,0.28,9,0.786
12,0.28,9,0.972
13,0.28,9,1.183
14,0.28,9,1.422
15,0.28,9,1.689
16,0.28,9,1.985
17,0.28,9,2.312
18,0.28,9,2.671
2,0.29,9,0.016
3,0.29,9,0.041
4,0.29,9,0.078
5,0.29,9,0.129
6,0.29,9,0.193
7,0.29,9,0.272
8,0.29,9,0.367
9,0.29,9,0.478
10,0.29,9,0.605
11,0.29,9,0.76
12,0.29,9,0.94
13,0.29,9,1.146
14,0.29,9,1.377
15,0.29,9,1.636
16,0.29,9,1.924
17,0.29,9,2.242
18,0.29,9,2.591
2,0.3,9,0.016
3,0.3,9,0.039
4,0.3,9,0.075
5,0.3,9,0.124
6,0.3,9,0.185
7,0.3,9,0.261
8,0.3,9,0.352
9,0.3,9,0.459
10,0.3,9,0.584
11,0.3,9,0.736
12,0.3,9,0.912
13,0.3,9,1.112
14,0.3,9,1.337
15,0.3,9,1.59
16,0.3,9,1.87
17,0.3,9,2.18
18,0.3,9,2.52
2,0.31,9,0.015
3,0.31,9,0.038
4,0.31,9,0.072
5,0.31,9,0.119
6,0.31,9,0.178
7,0.31,9,0.252
8,0.31,9,0.339
9,0.31,9,0.442
10,0.31,9,0.567
11,0.31,9,0.716
12,0.31,9,0.887
13,0.31,9,1.082
14,0.31,9,1.302
15,0.31,9,1.548
16,0.31,9,1.822
17,0.31,9,2.124
18,0.31,9,2.457
2,0.32,9,0.014
3,0.32,9,0.036
4,0.32,9,0.07
5,0.32,9,0.115
6,0.32,9,0.172
7,0.32,9,0.243
8,0.32,9,0.327
9,0.32,9,0.427
10,0.32,9,0.552
11,0.32,9,0.697
12,0.32,9,0.864
13,0.32,9,1.055
14,0.32,9,1.27
15,0.32,9,1.511
16,0.32,9,1.779
17,0.32,9,2.074
18,0.32,9,2.4
2,0.33,9,0.014
3,0.33,9,0.035
4,0.33,9,0.067
5,0.33,9,0.111
6,0.33,9,0.166
7,0.33,9,0.235
8,0.33,9,0.316
9,0.33,9,0.416
10,0.33,9,0.538
11,0.33,9,0.68
12,0.33,9,0.844
13,0.33,9,1.031
14,0.33,9,1.241
15,0.33,9,1.477
16,0.33,9,1.74
17,0.33,9,2.03
18,0.33,9,2.348
2,0.34,9,0.014
3,0.34,9,0.034
4,0.34,9,0.065
5,0.34,9,0.107
6,0.34,9,0.161
7,0.34,9,0.227
8,0.34,9,0.306
9,0.34,9,0.407
10,0.34,9,0.526
11,0.34,9,0.666
12,0.34,9,0.826
13,0.34,9,1.009
14,0.34,9,1.216
15,0.34,9,1.447
16,0.34,9,1.705
17,0.34,9,1.99
18,0.34,9,2.303
2,0.35,9,0.013
3,0.35,9,0.033
4,0.35,9,0.063
5,0.35,9,0.104
6,0.35,9,0.156
7,0.35,9,0.221
8,0.35,9,0.299
9,0.35,9,0.398
10,0.35,9,0.515
11,0.35,9,0.652
12,0.35,9,0.81
13,0.35,9,0.99
14,0.35,9,1.193
15,0.35,9,1.421
16,0.35,9,1.674
17,0.35,9,1.954
18,0.35,9,2.262
2,0.36,9,0.013
3,0.36,9,0.032
4,0.36,9,0.062
5,0.36,9,0.101
6,0.36,9,0.152
7,0.36,9,0.215
8,0.36,9,0.293
9,0.36,9,0.391
10,0.36,9,0.506
11,0.36,9,0.64
12,0.36,9,0.795
13,0.36,9,0.972
14,0.36,9,1.173
15,0.36,9,1.397
16,0.36,9,1.646
17,0.36,9,1.922
18,0.36,9,2.225
2,0.37,9,0.013
3,0.37,9,0.032
4,0.37,9,0.06
5,0.37,9,0.099
6,0.37,9,0.148
7,0.37,9,0.209
8,0.37,9,0.288
9,0.37,9,0.384
10,0.37,9,0.497
11,0.37,9,0.63
12,0.37,9,0.783
13,0.37,9,0.957
14,0.37,9,1.154
15,0.37,9,1.375
16,0.37,9,1.622
17,0.37,9,1.894
18,0.37,9,2.193
2,0.38,9,0.012
3,0.38,9,0.031
4,0.38,9,0.059
5,0.38,9,0.096
6,0.38,9,0.145
7,0.38,9,0.205
8,0.38,9,0.283
9,0.38,9,0.377
10,0.38,9,0.489
11,0.38,9,0.62
12,0.38,9,0.771
13,0.38,9,0.943
14,0.38,9,1.138
15,0.38,9,1.356
16,0.38,9,1.6
17,0.38,9,1.868
18,0.38,9,2.164
2,0.39,9,0.012
3,0.39,9,0.03
4,0.39,9,0.057
5,0.39,9,0.094
6,0.39,9,0.142
7,0.39,9,0.202
8,0.39,9,0.279
9,0.39,9,0.372
10,0.39,9,0.482
11,0.39,9,0.612
12,0.39,9,0.761
13,0.39,9,0.931
14,0.39,9,1.124
15,0.39,9,1.34
16,0.39,9,1.58
17,0.39,9,1.846
18,0.39,9,2.138
2,0.4,9,0.012
3,0.4,9,0.03
4,0.4,9,0.056
5,0.4,9,0.092
6,0.4,9,0.139
7,0.4,9,0.199
8,0.4,9,0.275
9,0.4,9,0.367
10,0.4,9,0.476
11,0.4,9,0.604
12,0.4,9,0.752
13,0.4,9,0.92
14,0.4,9,1.111
15,0.4,9,1.325
16,0.4,9,1.563
17,0.4,9,1.826
18,0.4,9,2.115
2,0.1,9.5,0.069
3,0.1,9.5,0.19
4,0.1,9.5,0.373
5,0.1,9.5,0.624
6,0.1,9.5,0.949
7,0.1,9.5,1.35
8,0.1,9.5,1.832
9,0.1,9.5,2.396
10,0.1,9.5,3.044
11,0.1,9.5,3.776
12,0.1,9.5,4.595
13,0.1,9.5,5.502
14,0.1,9.5,6.497
15,0.1,9.5,7.583
16,0.1,9.5,8.76
17,0.1,9.5,10.031
18,0.1,9.5,11.396
2,0.11,9.5,0.061
3,0.11,9.5,0.164
4,0.11,9.5,0.32
5,0.11,9.5,0.535
6,0.11,9.5,0.812
7,0.11,9.5,1.155
8,0.11,9.5,1.566
9,0.11,9.5,2.046
10,0.11,9.5,2.598
11,0.11,9.5,3.221
12,0.11,9.5,3.917
13,0.11,9.5,4.687
14,0.11,9.5,5.532
15,0.11,9.5,6.455
16,0.11,9.5,7.455
17,0.11,9.5,8.535
18,0.11,9.5,9.697
2,0.12,9.5,0.054
3,0.12,9.5,0.143
4,0.12,9.5,0.278
5,0.12,9.5,0.464
6,0.12,9.5,0.705
7,0.12,9.5,1.002
8,0.12,9.5,1.358
9,0.12,9.5,1.773
10,0.12,9.5,2.249
11,0.12,9.5,2.787
12,0.12,9.5,3.387
13,0.12,9.5,4.052
14,0.12,9.5,4.781
15,0.12,9.5,5.577
16,0.12,9.5,6.441
17,0.12,9.5,7.375
18,0.12,9.5,8.379
2,0.13,9.5,0.048
3,0.13,9.5,0.126
4,0.13,9.5,0.245
5,0.13,9.5,0.408
6,0.13,9.5,0.62
7,0.13,9.5,0.881
8,0.13,9.5,1.192
9,0.13,9.5,1.556
10,0.13,9.5,1.972
11,0.13,9.5,2.442
12,0.13,9.5,2.966
13,0.13,9.5,3.547
14,0.13,9.5,4.185
15,0.13,9.5,4.882
16,0.13,9.5,5.638
17,0.13,9.5,6.456
18,0.13,9.5,7.336
2,0.14,9.5,0.043
3,0.14,9.5,0.112
4,0.14,9.5,0.218
5,0.14,9.5,0.363
6,0.14,9.5,0.551
7,0.14,9.5,0.782
8,0.14,9.5,1.058
9,0.14,9.5,1.379
10,0.14,9.5,1.747
11,0.14,9.5,2.162
12,0.14,9.5,2.626
13,0.14,9.5,3.14
14,0.14,9.5,3.704
15,0.14,9.5,4.321
16,0.14,9.5,4.991
17,0.14,9.5,5.716
18,0.14,9.5,6.498
2,0.15,9.5,0.039
3,0.15,9.5,0.101
4,0.15,9.5,0.195
5,0.15,9.5,0.326
6,0.15,9.5,0.494
7,0.15,9.5,0.7
8,0.15,9.5,0.947
9,0.15,9.5,1.234
10,0.15,9.5,1.562
11,0.15,9.5,1.933
12,0.15,9.5,2.347
13,0.15,9.5,2.806
14,0.15,9.5,3.311
15,0.15,9.5,3.862
16,0.15,9.5,4.462
17,0.15,9.5,5.112
18,0.15,9.5,5.813
2,0.16,9.5,0.036
3,0.16,9.5,0.091
4,0.16,9.5,0.177
5,0.16,9.5,0.295
6,0.16,9.5,0.446
7,0.16,9.5,0.633
8,0.16,9.5,0.854
9,0.16,9.5,1.113
10,0.16,9.5,1.408
11,0.16,9.5,1.742
12,0.16,9.5,2.116
13,0.16,9.5,2.529
14,0.16,9.5,2.984
15,0.16,9.5,3.483
16,0.16,9.5,4.025
17,0.16,9.5,4.612
18,0.16,9.5,5.247
2,0.17,9.5,0.033
3,0.17,9.5,0.083
4,0.17,9.5,0.161
5,0.17,9.5,0.269
6,0.17,9.5,0.406
7,0.17,9.5,0.575
8,0.17,9.5,0.777
9,0.17,9.5,1.011
10,0.17,9.5,1.279
11,0.17,9.5,1.582
12,0.17,9.5,1.921
13,0.17,9.5,2.297
14,0.17,9.5,2.711
15,0.17,9.5,3.165
16,0.17,9.5,3.659
17,0.17,9.5,4.195
18,0.17,9.5,4.774
2,0.18,9.5,0.03
3,0.18,9.5,0.077
4,0.18,9.5,0.148
5,0.18,9.5,0.246
6,0.18,9.5,0.372
7,0.18,9.5,0.527
8,0.18,9.5,0.711
9,0.18,9.5,0.925
10,0.18,9.5,1.17
11,0.18,9.5,1.447
12,0.18,9.5,1.757
13,0.18,9.5,2.101
14,0.18,9.5,2.48
15,0.18,9.5,2.896
16,0.18,9.5,3.35
17,0.18,9.5,3.842
18,0.18,9.5,4.374
2,0.19,9.5,0.028
3,0.19,9.5,0.071
4,0.19,9.5,0.137
5,0.19,9.5,0.227
6,0.19,9.5,0.343
7,0.19,9.5,0.485
8,0.19,9.5,0.654
9,0.19,9.5,0.851
10,0.19,9.5,1.076
11,0.19,9.5,1.331
12,0.19,9.5,1.617
13,0.19,9.5,1.934
14,0.19,9.5,2.283
15,0.19,9.5,2.667
16,0.19,9.5,3.086
17,0.19,9.5,3.541
18,0.19,9.5,4.034
2,0.2,9.5,0.026
3,0.2,9.5,0.066
4,0.2,9.5,0.127
5,0.2,9.5,0.21
6,0.2,9.5,0.318
7,0.2,9.5,0.449
8,0.2,9.5,0.605
9,0.2,9.5,0.787
10,0.2,9.5,0.996
11,0.2,9.5,1.232
12,0.2,9.5,1.496
13,0.2,9.5,1.79
14,0.2,9.5,2.114
15,0.2,9.5,2.471
16,0.2,9.5,2.86
17,0.2,9.5,3.283
18,0.2,9.5,3.742
2,0.21,9.5,0.024
3,0.21,9.5,0.061
4,0.21,9.5,0.118
5,0.21,9.5,0.196
6,0.21,9.5,0.296
7,0.21,9.5,0.418
8,0.21,9.5,0.563
9,0.21,9.5,0.732
10,0.21,9.5,0.926
11,0.21,9.5,1.145
12,0.21,9.5,1.391
13,0.21,9.5,1.665
14,0.21,9.5,1.968
15,0.21,9.5,2.301
16,0.21,9.5,2.664
17,0.21,9.5,3.06
18,0.21,9.5,3.509
2,0.22,9.5,0.023
3,0.22,9.5,0.057
4,0.22,9.5,0.111
5,0.22,9.5,0.183
6,0.22,9.5,0.276
7,0.22,9.5,0.39
8,0.22,9.5,0.526
9,0.22,9.5,0.684
10,0.22,9.5,0.865
11,0.22,9.5,1.07
12,0.22,9.5,1.3
13,0.22,9.5,1.557
14,0.22,9.5,1.841
15,0.22,9.5,2.153
16,0.22,9.5,2.494
17,0.22,9.5,2.886
18,0.22,9.5,3.323
2,0.23,9.5,0.021
3,0.23,9.5,0.054
4,0.23,9.5,0.104
5,0.23,9.5,0.172
6,0.23,9.5,0.259
7,0.23,9.5,0.366
8,0.23,9.5,0.493
9,0.23,9.5,0.641
10,0.23,9.5,0.811
11,0.23,9.5,1.004
12,0.23,9.5,1.221
13,0.23,9.5,1.462
14,0.23,9.5,1.729
15,0.23,9.5,2.024
16,0.23,9.5,2.363
17,0.23,9.5,2.744
18,0.23,9.5,3.161
2,0.24,9.5,0.02
3,0.24,9.5,0.051
4,0.24,9.5,0.098
5,0.24,9.5,0.162
6,0.24,9.5,0.244
7,0.24,9.5,0.345
8,0.24,9.5,0.465
9,0.24,9.5,0.604
10,0.24,9.5,0.764
11,0.24,9.5,0.946
12,0.24,9.5,1.151
13,0.24,9.5,1.379
14,0.24,9.5,1.631
15,0.24,9.5,1.923
16,0.24,9.5,2.254
17,0.24,9.5,2.619
18,0.24,9.5,3.019
2,0.25,9.5,0.019
3,0.25,9.5,0.048
4,0.25,9.5,0.093
5,0.25,9.5,0.154
6,0.25,9.5,0.231
7,0.25,9.5,0.326
8,0.25,9.5,0.439
9,0.25,9.5,0.571
10,0.25,9.5,0.723
11,0.25,9.5,0.895
12,0.25,9.5,1.089
13,0.25,9.5,1.305
14,0.25,9.5,1.553
15,0.25,9.5,1.84
16,0.25,9.5,2.158
17,0.25,9.5,2.509
18,0.25,9.5,2.894
2,0.26,9.5,0.018
3,0.26,9.5,0.046
4,0.26,9.5,0.088
5,0.26,9.5,0.146
6,0.26,9.5,0.219
7,0.26,9.5,0.309
8,0.26,9.5,0.417
9,0.26,9.5,0.542
10,0.26,9.5,0.686
11,0.26,9.5,0.849
12,0.26,9.5,1.034
13,0.26,9.5,1.243
14,0.26,9.5,1.49
15,0.26,9.5,1.767
16,0.26,9.5,2.073
17,0.26,9.5,2.412
18,0.26,9.5,2.783
2,0.27,9.5,0.017
3,0.27,9.5,0.044
4,0.27,9.5,0.084
5,0.27,9.5,0.139
6,0.27,9.5,0.209
7,0.27,9.5,0.294
8,0.27,9.5,0.396
9,0.27,9.5,0.516
10,0.27,9.5,0.653
11,0.27,9.5,0.809
12,0.27,9.5,0.985
13,0.27,9.5,1.196
14,0.27,9.5,1.435
15,0.27,9.5,1.702
16,0.27,9.5,1.998
17,0.27,9.5,2.325
18,0.27,9.5,2.684
2,0.28,9.5,0.017
3,0.28,9.5,0.042
4,0.28,9.5,0.08
5,0.28,9.5,0.133
6,0.28,9.5,0.199
7,0.28,9.5,0.281
8,0.28,9.5,0.378
9,0.28,9.5,0.492
10,0.28,9.5,0.623
11,0.28,9.5,0.773
12,0.28,9.5,0.949
13,0.28,9.5,1.154
14,0.28,9.5,1.386
15,0.28,9.5,1.644
16,0.28,9.5,1.931
17,0.28,9.5,2.248
18,0.28,9.5,2.596
2,0.29,9.5,0.016
3,0.29,9.5,0.04
4,0.29,9.5,0.077
5,0.29,9.5,0.127
6,0.29,9.5,0.191
7,0.29,9.5,0.269
8,0.29,9.5,0.362
9,0.29,9.5,0.471
10,0.29,9.5,0.597
11,0.29,9.5,0.742
12,0.29,9.5,0.917
13,0.29,9.5,1.117
14,0.29,9.5,1.341
15,0.29,9.5,1.593
16,0.29,9.5,1.872
17,0.29,9.5,2.18
18,0.29,9.5,2.518
2,0.3,9.5,0.015
3,0.3,9.5,0.039
4,0.3,9.5,0.074
5,0.3,9.5,0.122
6,0.3,9.5,0.183
7,0.3,9.5,0.258
8,0.3,9.5,0.348
9,0.3,9.5,0.453
10,0.3,9.5,0.574
11,0.3,9.5,0.719
12,0.3,9.5,0.89
13,0.3,9.5,1.084
14,0.3,9.5,1.302
15,0.3,9.5,1.547
16,0.3,9.5,1.819
17,0.3,9.5,2.119
18,0.3,9.5,2.448
2,0.31,9.5,0.015
3,0.31,9.5,0.037
4,0.31,9.5,0.071
5,0.31,9.5,0.117
6,0.31,9.5,0.176
7,0.31,9.5,0.248
8,0.31,9.5,0.335
9,0.31,9.5,0.436
10,0.31,9.5,0.554
11,0.31,9.5,0.698
12,0.31,9.5,0.865
13,0.31,9.5,1.054
14,0.31,9.5,1.267
15,0.31,9.5,1.506
16,0.31,9.5,1.771
17,0.31,9.5,2.064
18,0.31,9.5,2.386
2,0.32,9.5,0.014
3,0.32,9.5,0.036
4,0.32,9.5,0.069
5,0.32,9.5,0.113
6,0.32,9.5,0.17
7,0.32,9.5,0.24
8,0.32,9.5,0.323
9,0.32,9.5,0.42
10,0.32,9.5,0.539
11,0.32,9.5,0.68
12,0.32,9.5,0.842
13,0.32,9.5,1.027
14,0.32,9.5,1.236
15,0.32,9.5,1.469
16,0.32,9.5,1.728
17,0.32,9.5,2.015
18,0.32,9.5,2.33
2,0.33,9.5,0.014
3,0.33,9.5,0.035
4,0.33,9.5,0.066
5,0.33,9.5,0.109
6,0.33,9.5,0.164
7,0.33,9.5,0.232
8,0.33,9.5,0.312
9,0.33,9.5,0.407
10,0.33,9.5,0.526
11,0.33,9.5,0.664
12,0.33,9.5,0.822
13,0.33,9.5,1.003
14,0.33,9.5,1.208
15,0.33,9.5,1.436
16,0.33,9.5,1.69
17,0.33,9.5,1.971
18,0.33,9.5,2.28
2,0.34,9.5,0.013
3,0.34,9.5,0.034
4,0.34,9.5,0.064
5,0.34,9.5,0.106
6,0.34,9.5,0.159
7,0.34,9.5,0.224
8,0.34,9.5,0.302
9,0.34,9.5,0.398
10,0.34,9.5,0.514
11,0.34,9.5,0.649
12,0.34,9.5,0.805
13,0.34,9.5,0.982
14,0.34,9.5,1.182
15,0.34,9.5,1.407
16,0.34,9.5,1.656
17,0.34,9.5,1.932
18,0.34,9.5,2.235
2,0.35,9.5,0.013
3,0.35,9.5,0.033
4,0.35,9.5,0.063
5,0.35,9.5,0.103
6,0.35,9.5,0.155
7,0.35,9.5,0.218
8,0.35,9.5,0.294
9,0.35,9.5,0.389
10,0.35,9.5,0.503
11,0.35,9.5,0.636
12,0.35,9.5,0.789
13,0.35,9.5,0.963
14,0.35,9.5,1.16
15,0.35,9.5,1.38
16,0.35,9.5,1.626
17,0.35,9.5,1.897
18,0.35,9.5,2.194
2,0.36,9.5,0.013
3,0.36,9.5,0.032
4,0.36,9.5,0.061
5,0.36,9.5,0.1
6,0.36,9.5,0.15
7,0.36,9.5,0.212
8,0.36,9.5,0.287
9,0.36,9.5,0.381
10,0.36,9.5,0.493
11,0.36,9.5,0.624
12,0.36,9.5,0.774
13,0.36,9.5,0.946
14,0.36,9.5,1.14
15,0.36,9.5,1.357
16,0.36,9.5,1.598
17,0.36,9.5,1.865
18,0.36,9.5,2.159
2,0.37,9.5,0.012
3,0.37,9.5,0.031
4,0.37,9.5,0.059
5,0.37,9.5,0.098
6,0.37,9.5,0.147
7,0.37,9.5,0.207
8,0.37,9.5,0.282
9,0.37,9.5,0.375
10,0.37,9.5,0.485
11,0.37,9.5,0.613
12,0.37,9.5,0.762
13,0.37,9.5,0.931
14,0.37,9.5,1.122
15,0.37,9.5,1.336
16,0.37,9.5,1.574
17,0.37,9.5,1.837
18,0.37,9.5,2.127
2,0.38,9.5,0.012
3,0.38,9.5,0.03
4,0.38,9.5,0.058
5,0.38,9.5,0.095
6,0.38,9.5,0.143
7,0.38,9.5,0.202
8,0.38,9.5,0.277
9,0.38,9.5,0.368
10,0.38,9.5,0.477
11,0.38,9.5,0.604
12,0.38,9.5,0.75
13,0.38,9.5,0.917
14,0.38,9.5,1.106
15,0.38,9.5,1.317
16,0.38,9.5,1.552
17,0.38,9.5,1.812
18,0.38,9.5,2.098
2,0.39,9.5,0.012
3,0.39,9.5,0.03
4,0.39,9.5,0.057
5,0.39,9.5,0.093
6,0.39,9.5,0.14
7,0.39,9.5,0.198
8,0.39,9.5,0.273
9,0.39,9.5,0.363
10,0.39,9.5,0.47
11,0.39,9.5,0.595
12,0.39,9.5,0.74
13,0.39,9.5,0.905
14,0.39,9.5,1.091
15,0.39,9.5,1.3
16,0.39,9.5,1.533
17,0.39,9.5,1.79
18,0.39,9.5,2.073
2,0.4,9.5,0.012
3,0.4,9.5,0.029
4,0.4,9.5,0.056
5,0.4,9.5,0.091
6,0.4,9.5,0.137
7,0.4,9.5,0.195
8,0.4,9.5,0.269
9,0.4,9.5,0.358
10,0.4,9.5,0.464
11,0.4,9.5,0.588
12,0.4,9.5,0.731
13,0.4,9.5,0.894
14,0.4,9.5,1.079
15,0.4,9.5,1.286
16,0.4,9.5,1.516
17,0.4,9.5,1.771
18,0.4,9.5,2.051
2,0.1,10,0.067
3,0.1,10,0.186
4,0.1,10,0.367
5,0.1,10,0.615
6,0.1,10,0.934
7,0.1,10,1.33
8,0.1,10,1.805
9,0.1,10,2.362
10,0.1,10,3.002
11,0.1,10,3.726
12,0.1,10,4.536
13,0.1,10,5.432
14,0.1,10,6.417
15,0.1,10,7.49
16,0.1,10,8.655
17,0.1,10,9.911
18,0.1,10,11.261
2,0.11,10,0.059
3,0.11,10,0.161
4,0.11,10,0.315
5,0.11,10,0.527
6,0.11,10,0.8
7,0.11,10,1.138
8,0.11,10,1.544
9,0.11,10,2.018
10,0.11,10,2.563
11,0.11,10,3.179
12,0.11,10,3.867
13,0.11,10,4.629
14,0.11,10,5.465
15,0.11,10,6.377
16,0.11,10,7.367
17,0.11,10,8.434
18,0.11,10,9.582
2,0.12,10,0.053
3,0.12,10,0.141
4,0.12,10,0.274
5,0.12,10,0.457
6,0.12,10,0.695
7,0.12,10,0.988
8,0.12,10,1.339
9,0.12,10,1.75
10,0.12,10,2.22
11,0.12,10,2.752
12,0.12,10,3.346
13,0.12,10,4.003
14,0.12,10,4.724
15,0.12,10,5.511
16,0.12,10,6.365
17,0.12,10,7.287
18,0.12,10,8.279
2,0.13,10,0.047
3,0.13,10,0.124
4,0.13,10,0.241
5,0.13,10,0.402
6,0.13,10,0.611
7,0.13,10,0.868
8,0.13,10,1.176
9,0.13,10,1.535
10,0.13,10,1.947
11,0.13,10,2.412
12,0.13,10,2.931
13,0.13,10,3.505
14,0.13,10,4.136
15,0.13,10,4.824
16,0.13,10,5.571
17,0.13,10,6.379
18,0.13,10,7.248
2,0.14,10,0.042
3,0.14,10,0.111
4,0.14,10,0.215
5,0.14,10,0.358
6,0.14,10,0.543
7,0.14,10,0.771
8,0.14,10,1.044
9,0.14,10,1.361
10,0.14,10,1.725
11,0.14,10,2.136
12,0.14,10,2.595
13,0.14,10,3.103
14,0.14,10,3.661
15,0.14,10,4.27
16,0.14,10,4.931
17,0.14,10,5.647
18,0.14,10,6.417
2,0.15,10,0.038
3,0.15,10,0.099
4,0.15,10,0.193
5,0.15,10,0.321
6,0.15,10,0.487
7,0.15,10,0.691
8,0.15,10,0.935
9,0.15,10,1.218
10,0.15,10,1.543
11,0.15,10,1.91
12,0.15,10,2.319
13,0.15,10,2.773
14,0.15,10,3.271
15,0.15,10,3.816
16,0.15,10,4.408
17,0.15,10,5.049
18,0.15,10,5.739
2,0.16,10,0.035
3,0.16,10,0.09
4,0.16,10,0.174
5,0.16,10,0.29
6,0.16,10,0.44
7,0.16,10,0.624
8,0.16,10,0.844
9,0.16,10,1.099
10,0.16,10,1.392
11,0.16,10,1.722
12,0.16,10,2.091
13,0.16,10,2.499
14,0.16,10,2.949
15,0.16,10,3.44
16,0.16,10,3.975
17,0.16,10,4.554
18,0.16,10,5.179
2,0.17,10,0.032
3,0.17,10,0.082
4,0.17,10,0.159
5,0.17,10,0.265
6,0.17,10,0.401
7,0.17,10,0.568
8,0.17,10,0.767
9,0.17,10,0.999
10,0.17,10,1.264
11,0.17,10,1.564
