Sqrt(A) (m),Rn,t (cm),Dmax (mm)
13,0.17,10,2.005
14,0.17,10,2.382
15,0.17,10,2.799
16,0.17,10,3.257
17,0.17,10,3.758
18,0.17,10,4.303
2,0.18,10,0.028
3,0.18,10,0.069
4,0.18,10,0.132
5,0.18,10,0.218
6,0.18,10,0.326
7,0.18,10,0.458
8,0.18,10,0.612
9,0.18,10,0.792
10,0.18,10,1.008
11,0.18,10,1.255
12,0.18,10,1.534
13,0.18,10,1.848
14,0.18,10,2.197
15,0.18,10,2.583
16,0.18,10,3.007
17,0.18,10,3.472
18,0.18,10,3.978
2,0.19,10,0.025
3,0.19,10,0.064
4,0.19,10,0.122
5,0.19,10,0.201
6,0.19,10,0.3
7,0.19,10,0.421
8,0.19,10,0.563
9,0.19,10,0.732
10,0.19,10,0.933
11,0.19,10,1.162
12,0.19,10,1.422
13,0.19,10,1.713
14,0.19,10,2.038
15,0.19,10,2.398
16,0.19,10,2.794
17,0.19,10,3.227
18,0.19,10,3.7
2,0.2,10,0.024
3,0.2,10,0.059
4,0.2,10,0.113
5,0.2,10,0.186
6,0.2,10,0.278
7,0.2,10,0.389
8,0.2,10,0.52
9,0.2,10,0.681
10,0.2,10,0.868
11,0.2,10,1.082
12,0.2,10,1.325
13,0.2,10,1.598
14,0.2,10,1.902
15,0.2,10,2.239
16,0.2,10,2.61
17,0.2,10,3.017
18,0.2,10,3.461
2,0.21,10,0.022
3,0.21,10,0.055
4,0.21,10,0.105
5,0.21,10,0.173
6,0.21,10,0.258
7,0.21,10,0.362
8,0.21,10,0.486
9,0.21,10,0.637
10,0.21,10,0.813
11,0.21,10,1.013
12,0.21,10,1.241
13,0.21,10,1.498
14,0.21,10,1.784
15,0.21,10,2.101
16,0.21,10,2.451
17,0.21,10,2.835
18,0.21,10,3.254
2,0.22,10,0.021
3,0.22,10,0.052
4,0.22,10,0.099
5,0.22,10,0.162
6,0.22,10,0.241
7,0.22,10,0.338
8,0.22,10,0.457
9,0.22,10,0.599
10,0.22,10,0.764
11,0.22,10,0.953
12,0.22,10,1.169
13,0.22,10,1.411
14,0.22,10,1.681
15,0.22,10,1.982
16,0.22,10,2.313
17,0.22,10,2.677
18,0.22,10,3.074
2,0.23,10,0.019
3,0.23,10,0.049
4,0.23,10,0.093
5,0.23,10,0.152
6,0.23,10,0.226
7,0.23,10,0.317
8,0.23,10,0.431
9,0.23,10,0.565
10,0.23,10,0.721
11,0.23,10,0.901
12,0.23,10,1.105
13,0.23,10,1.335
14,0.23,10,1.592
15,0.23,10,1.877
16,0.23,10,2.192
17,0.23,10,2.538
18,0.23,10,2.917
2,0.24,10,0.018
3,0.24,10,0.046
4,0.24,10,0.087
5,0.24,10,0.143
6,0.24,10,0.213
7,0.24,10,0.3
8,0.24,10,0.408
9,0.24,10,0.535
10,0.24,10,0.684
11,0.24,10,0.855
12,0.24,10,1.049
13,0.24,10,1.268
14,0.24,10,1.513
15,0.24,10,1.785
16,0.24,10,2.086
17,0.24,10,2.416
18,0.24,10,2.778
2,0.25,10,0.017
3,0.25,10,0.044
4,0.25,10,0.083
5,0.25,10,0.135
6,0.25,10,0.202
7,0.25,10,0.285
8,0.25,10,0.388
9,0.25,10,0.509
10,0.25,10,0.651
11,0.25,10,0.814
12,0.25,10,0.999
13,0.25,10,1.208
14,0.25,10,1.443
15,0.25,10,1.703
16,0.25,10,1.991
17,0.25,10,2.308
18,0.25,10,2.655
2,0.26,10,0.017
3,0.26,10,0.041
4,0.26,10,0.079
5,0.26,10,0.129
6,0.26,10,0.191
7,0.26,10,0.272
8,0.26,10,0.37
9,0.26,10,0.486
10,0.26,10,0.622
11,0.26,10,0.778
12,0.26,10,0.955
13,0.26,10,1.156
14,0.26,10,1.381
15,0.26,10,1.631
16,0.26,10,1.908
17,0.26,10,2.213
18,0.26,10,2.547
2,0.27,10,0.016
3,0.27,10,0.039
4,0.27,10,0.075
5,0.27,10,0.122
6,0.27,10,0.183
7,0.27,10,0.26
8,0.27,10,0.354
9,0.27,10,0.465
10,0.27,10,0.595
11,0.27,10,0.745
12,0.27,10,0.916
13,0.27,10,1.109
14,0.27,10,1.326
15,0.27,10,1.567
16,0.27,10,1.834
17,0.27,10,2.128
18,0.27,10,2.45
2,0.28,10,0.015
3,0.28,10,0.038
4,0.28,10,0.072
5,0.28,10,0.117
6,0.28,10,0.175
7,0.28,10,0.25
8,0.28,10,0.34
9,0.28,10,0.447
10,0.28,10,0.572
11,0.28,10,0.717
12,0.28,10,0.881
13,0.28,10,1.068
14,0.28,10,1.277
15,0.28,10,1.51
16,0.28,10,1.768
17,0.28,10,2.052
18,0.28,10,2.364
2,0.29,10,0.015
3,0.29,10,0.036
4,0.29,10,0.069
5,0.29,10,0.112
6,0.29,10,0.169
7,0.29,10,0.24
8,0.29,10,0.327
9,0.29,10,0.431
10,0.29,10,0.551
11,0.29,10,0.691
12,0.29,10,0.85
13,0.29,10,1.03
14,0.29,10,1.233
15,0.29,10,1.458
16,0.29,10,1.708
17,0.29,10,1.984
18,0.29,10,2.287
2,0.3,10,0.014
3,0.3,10,0.035
4,0.3,10,0.066
5,0.3,10,0.108
6,0.3,10,0.163
7,0.3,10,0.232
8,0.3,10,0.316
9,0.3,10,0.416
10,0.3,10,0.533
11,0.3,10,0.668
12,0.3,10,0.822
13,0.3,10,0.997
14,0.3,10,1.193
15,0.3,10,1.412
16,0.3,10,1.655
17,0.3,10,1.924
18,0.3,10,2.218
2,0.31,10,0.013
3,0.31,10,0.034
4,0.31,10,0.064
5,0.31,10,0.104
6,0.31,10,0.157
7,0.31,10,0.224
8,0.31,10,0.306
9,0.31,10,0.402
10,0.31,10,0.516
11,0.31,10,0.647
12,0.31,10,0.797
13,0.31,10,0.967
14,0.31,10,1.158
15,0.31,10,1.371
16,0.31,10,1.608
17,0.31,10,1.869
18,0.31,10,2.156
2,0.32,10,0.013
3,0.32,10,0.032
4,0.32,10,0.061
5,0.32,10,0.1
6,0.32,10,0.152
7,0.32,10,0.217
8,0.32,10,0.296
9,0.32,10,0.39
10,0.32,10,0.501
11,0.32,10,0.628
12,0.32,10,0.774
13,0.32,10,0.94
14,0.32,10,1.126
15,0.32,10,1.334
16,0.32,10,1.565
17,0.32,10,1.82
18,0.32,10,2.1
2,0.33,10,0.013
3,0.33,10,0.031
4,0.33,10,0.059
5,0.33,10,0.097
6,0.33,10,0.148
7,0.33,10,0.211
8,0.33,10,0.288
9,0.33,10,0.38
10,0.33,10,0.487
11,0.33,10,0.611
12,0.33,10,0.754
13,0.33,10,0.915
14,0.33,10,1.097
15,0.33,10,1.3
16,0.33,10,1.526
17,0.33,10,1.776
18,0.33,10,2.05
2,0.34,10,0.012
3,0.34,10,0.03
4,0.34,10,0.058
5,0.34,10,0.095
6,0.34,10,0.144
7,0.34,10,0.205
8,0.34,10,0.28
9,0.34,10,0.37
10,0.34,10,0.475
11,0.34,10,0.596
12,0.34,10,0.735
13,0.34,10,0.893
14,0.34,10,1.071
15,0.34,10,1.27
16,0.34,10,1.491
17,0.34,10,1.736
18,0.34,10,2.005
2,0.35,10,0.012
3,0.35,10,0.03
4,0.35,10,0.056
5,0.35,10,0.092
6,0.35,10,0.14
7,0.35,10,0.2
8,0.35,10,0.274
9,0.35,10,0.361
10,0.35,10,0.464
11,0.35,10,0.583
12,0.35,10,0.719
13,0.35,10,0.874
14,0.35,10,1.048
15,0.35,10,1.243
16,0.35,10,1.46
17,0.35,10,1.7
18,0.35,10,1.965
2,0.36,10,0.012
3,0.36,10,0.029
4,0.36,10,0.055
5,0.36,10,0.09
6,0.36,10,0.137
7,0.36,10,0.196
8,0.36,10,0.268
9,0.36,10,0.353
10,0.36,10,0.454
11,0.36,10,0.57
12,0.36,10,0.704
13,0.36,10,0.856
14,0.36,10,1.027
15,0.36,10,1.218
16,0.36,10,1.432
17,0.36,10,1.668
18,0.36,10,1.928
2,0.37,10,0.011
3,0.37,10,0.028
4,0.37,10,0.053
5,0.37,10,0.088
6,0.37,10,0.134
7,0.37,10,0.192
8,0.37,10,0.262
9,0.37,10,0.346
10,0.37,10,0.445
11,0.37,10,0.559
12,0.37,10,0.69
13,0.37,10,0.839
14,0.37,10,1.008
15,0.37,10,1.196
16,0.37,10,1.406
17,0.37,10,1.639
18,0.37,10,1.895
2,0.38,10,0.011
3,0.38,10,0.028
4,0.38,10,0.052
5,0.38,10,0.086
6,0.38,10,0.132
7,0.38,10,0.188
8,0.38,10,0.257
9,0.38,10,0.339
10,0.38,10,0.436
11,0.38,10,0.549
12,0.38,10,0.678
13,0.38,10,0.825
14,0.38,10,0.99
15,0.38,10,1.176
16,0.38,10,1.383
17,0.38,10,1.612
18,0.38,10,1.865
2,0.39,10,0.011
3,0.39,10,0.027
4,0.39,10,0.051
5,0.39,10,0.085
6,0.39,10,0.129
7,0.39,10,0.185
8,0.39,10,0.252
9,0.39,10,0.334
10,0.39,10,0.429
11,0.39,10,0.54
12,0.39,10,0.667
13,0.39,10,0.812
14,0.39,10,0.975
15,0.39,10,1.158
16,0.39,10,1.362
17,0.39,10,1.589
18,0.39,10,1.838
2,0.4,10,0.011
3,0.4,10,0.026
4,0.4,10,0.05
5,0.4,10,0.083
6,0.4,10,0.127
7,0.4,10,0.182
8,0.4,10,0.248
9,0.4,10,0.328
10,0.4,10,0.422
11,0.4,10,0.531
12,0.4,10,0.657
13,0.4,10,0.8
14,0.4,10,0.961
15,0.4,10,1.142
16,0.4,10,1.344
17,0.4,10,1.567
18,0.4,10,1.814
2,0.1,10.5,0.061
3,0.1,10.5,0.171
4,0.1,10.5,0.335
5,0.1,10.5,0.557
6,0.1,10.5,0.839
7,0.1,10.5,1.185
8,0.1,10.5,1.597
9,0.1,10.5,2.076
10,0.1,10.5,2.622
11,0.1,10.5,3.237
12,0.1,10.5,3.92
13,0.1,10.5,4.671
14,0.1,10.5,5.491
15,0.1,10.5,6.379
16,0.1,10.5,7.335
17,0.1,10.5,8.359
18,0.1,10.5,9.524
2,0.11,10.5,0.054
3,0.11,10.5,0.147
4,0.11,10.5,0.287
5,0.11,10.5,0.475
6,0.11,10.5,0.715
7,0.11,10.5,1.01
8,0.11,10.5,1.36
9,0.11,10.5,1.766
10,0.11,10.5,2.229
11,0.11,10.5,2.749
12,0.11,10.5,3.326
13,0.11,10.5,3.96
14,0.11,10.5,4.651
15,0.11,10.5,5.399
16,0.11,10.5,6.233
17,0.11,10.5,7.161
18,0.11,10.5,8.165
2,0.12,10.5,0.048
3,0.12,10.5,0.129
4,0.12,10.5,0.249
5,0.12,10.5,0.411
6,0.12,10.5,0.619
7,0.12,10.5,0.873
8,0.12,10.5,1.175
9,0.12,10.5,1.525
10,0.12,10.5,1.923
11,0.12,10.5,2.37
12,0.12,10.5,2.865
13,0.12,10.5,3.408
14,0.12,10.5,4
15,0.12,10.5,4.677
16,0.12,10.5,5.423
17,0.12,10.5,6.234
18,0.12,10.5,7.112
2,0.13,10.5,0.043
3,0.13,10.5,0.114
4,0.13,10.5,0.218
5,0.13,10.5,0.361
6,0.13,10.5,0.543
7,0.13,10.5,0.765
8,0.13,10.5,1.029
9,0.13,10.5,1.334
10,0.13,10.5,1.681
11,0.13,10.5,2.069
12,0.13,10.5,2.499
13,0.13,10.5,2.971
14,0.13,10.5,3.519
15,0.13,10.5,4.122
16,0.13,10.5,4.782
17,0.13,10.5,5.5
18,0.13,10.5,6.279
2,0.14,10.5,0.039
3,0.14,10.5,0.101
4,0.14,10.5,0.194
5,0.14,10.5,0.32
6,0.14,10.5,0.481
7,0.14,10.5,0.677
8,0.14,10.5,0.91
9,0.14,10.5,1.179
10,0.14,10.5,1.484
11,0.14,10.5,1.826
12,0.14,10.5,2.204
13,0.14,10.5,2.645
14,0.14,10.5,3.135
15,0.14,10.5,3.675
16,0.14,10.5,4.266
17,0.14,10.5,4.91
18,0.14,10.5,5.609
2,0.15,10.5,0.035
3,0.15,10.5,0.091
4,0.15,10.5,0.174
5,0.15,10.5,0.286
6,0.15,10.5,0.43
7,0.15,10.5,0.606
8,0.15,10.5,0.813
9,0.15,10.5,1.052
10,0.15,10.5,1.324
11,0.15,10.5,1.627
12,0.15,10.5,1.98
13,0.15,10.5,2.379
14,0.15,10.5,2.822
15,0.15,10.5,3.309
16,0.15,10.5,3.844
17,0.15,10.5,4.427
18,0.15,10.5,5.06
2,0.16,10.5,0.032
3,0.16,10.5,0.082
4,0.16,10.5,0.157
5,0.16,10.5,0.259
6,0.16,10.5,0.388
7,0.16,10.5,0.546
8,0.16,10.5,0.732
9,0.16,10.5,0.947
10,0.16,10.5,1.191
11,0.16,10.5,1.471
12,0.16,10.5,1.796
13,0.16,10.5,2.159
14,0.16,10.5,2.562
15,0.16,10.5,3.007
16,0.16,10.5,3.495
17,0.16,10.5,4.027
18,0.16,10.5,4.606
2,0.17,10.5,0.029
3,0.17,10.5,0.075
4,0.17,10.5,0.143
5,0.17,10.5,0.235
6,0.17,10.5,0.353
7,0.17,10.5,0.496
8,0.17,10.5,0.665
9,0.17,10.5,0.859
10,0.17,10.5,1.081
11,0.17,10.5,1.344
12,0.17,10.5,1.642
13,0.17,10.5,1.975
14,0.17,10.5,2.345
15,0.17,10.5,2.753
16,0.17,10.5,3.202
17,0.17,10.5,3.693
18,0.17,10.5,4.226
2,0.18,10.5,0.027
3,0.18,10.5,0.069
4,0.18,10.5,0.131
5,0.18,10.5,0.215
6,0.18,10.5,0.323
7,0.18,10.5,0.453
8,0.18,10.5,0.607
9,0.18,10.5,0.784
10,0.18,10.5,0.994
11,0.18,10.5,1.236
12,0.18,10.5,1.511
13,0.18,10.5,1.819
14,0.18,10.5,2.161
15,0.18,10.5,2.539
16,0.18,10.5,2.955
17,0.18,10.5,3.409
18,0.18,10.5,3.904
2,0.19,10.5,0.025
3,0.19,10.5,0.063
4,0.19,10.5,0.121
5,0.19,10.5,0.198
6,0.19,10.5,0.297
7,0.19,10.5,0.417
8,0.19,10.5,0.558
9,0.19,10.5,0.722
10,0.19,10.5,0.919
11,0.19,10.5,1.145
12,0.19,10.5,1.4
13,0.19,10.5,1.686
14,0.19,10.5,2.004
15,0.19,10.5,2.356
16,0.19,10.5,2.744
17,0.19,10.5,3.168
18,0.19,10.5,3.63
2,0.2,10.5,0.023
3,0.2,10.5,0.059
4,0.2,10.5,0.112
5,0.2,10.5,0.184
6,0.2,10.5,0.275
7,0.2,10.5,0.386
8,0.2,10.5,0.516
9,0.2,10.5,0.672
10,0.2,10.5,0.856
11,0.2,10.5,1.066
12,0.2,10.5,1.304
13,0.2,10.5,1.571
14,0.2,10.5,1.869
15,0.2,10.5,2.199
16,0.2,10.5,2.562
17,0.2,10.5,2.96
18,0.2,10.5,3.394
2,0.21,10.5,0.022
3,0.21,10.5,0.055
4,0.21,10.5,0.104
5,0.21,10.5,0.171
6,0.21,10.5,0.256
7,0.21,10.5,0.359
8,0.21,10.5,0.48
9,0.21,10.5,0.628
10,0.21,10.5,0.8
11,0.21,10.5,0.998
12,0.21,10.5,1.221
13,0.21,10.5,1.473
14,0.21,10.5,1.753
15,0.21,10.5,2.063
16,0.21,10.5,2.405
17,0.21,10.5,2.78
18,0.21,10.5,3.189
2,0.22,10.5,0.02
3,0.22,10.5,0.051
4,0.22,10.5,0.097
5,0.22,10.5,0.16
6,0.22,10.5,0.239
7,0.22,10.5,0.335
8,0.22,10.5,0.45
9,0.22,10.5,0.59
10,0.22,10.5,0.752
11,0.22,10.5,0.938
12,0.22,10.5,1.149
13,0.22,10.5,1.387
14,0.22,10.5,1.651
15,0.22,10.5,1.945
16,0.22,10.5,2.269
17,0.22,10.5,2.624
18,0.22,10.5,3.011
2,0.23,10.5,0.019
3,0.23,10.5,0.048
4,0.23,10.5,0.092
5,0.23,10.5,0.15
6,0.23,10.5,0.224
7,0.23,10.5,0.314
8,0.23,10.5,0.425
9,0.23,10.5,0.557
10,0.23,10.5,0.71
11,0.23,10.5,0.886
12,0.23,10.5,1.086
13,0.23,10.5,1.311
14,0.23,10.5,1.562
15,0.23,10.5,1.841
16,0.23,10.5,2.149
17,0.23,10.5,2.487
18,0.23,10.5,2.856
2,0.24,10.5,0.018
3,0.24,10.5,0.045
4,0.24,10.5,0.086
5,0.24,10.5,0.142
6,0.24,10.5,0.211
7,0.24,10.5,0.296
8,0.24,10.5,0.402
9,0.24,10.5,0.527
10,0.24,10.5,0.673
11,0.24,10.5,0.84
12,0.24,10.5,1.031
13,0.24,10.5,1.245
14,0.24,10.5,1.484
15,0.24,10.5,1.75
16,0.24,10.5,2.044
17,0.24,10.5,2.366
18,0.24,10.5,2.719
2,0.25,10.5,0.017
3,0.25,10.5,0.043
4,0.25,10.5,0.082
5,0.25,10.5,0.134
6,0.25,10.5,0.2
7,0.25,10.5,0.281
8,0.25,10.5,0.382
9,0.25,10.5,0.502
10,0.25,10.5,0.64
11,0.25,10.5,0.8
12,0.25,10.5,0.982
13,0.25,10.5,1.186
14,0.25,10.5,1.415
15,0.25,10.5,1.67
16,0.25,10.5,1.951
17,0.25,10.5,2.26
18,0.25,10.5,2.598
2,0.26,10.5,0.016
3,0.26,10.5,0.041
4,0.26,10.5,0.078
5,0.26,10.5,0.127
6,0.26,10.5,0.19
7,0.26,10.5,0.268
8,0.26,10.5,0.365
9,0.26,10.5,0.479
10,0.26,10.5,0.611
11,0.26,10.5,0.764
12,0.26,10.5,0.938
13,0.26,10.5,1.134
14,0.26,10.5,1.354
15,0.26,10.5,1.598
16,0.26,10.5,1.868
17,0.26,10.5,2.165
18,0.26,10.5,2.49
2,0.27,10.5,0.016
3,0.27,10.5,0.039
4,0.27,10.5,0.074
5,0.27,10.5,0.121
6,0.27,10.5,0.181
7,0.27,10.5,0.257
8,0.27,10.5,0.349
9,0.27,10.5,0.458
10,0.27,10.5,0.586
11,0.27,10.5,0.732
12,0.27,10.5,0.9
13,0.27,10.5,1.088
14,0.27,10.5,1.3
15,0.27,10.5,1.535
16,0.27,10.5,1.795
17,0.27,10.5,2.081
18,0.27,10.5,2.395
2,0.28,10.5,0.015
3,0.28,10.5,0.037
4,0.28,10.5,0.071
5,0.28,10.5,0.116
6,0.28,10.5,0.173
7,0.28,10.5,0.246
8,0.28,10.5,0.335
9,0.28,10.5,0.44
10,0.28,10.5,0.563
11,0.28,10.5,0.704
12,0.28,10.5,0.865
13,0.28,10.5,1.047
14,0.28,10.5,1.251
15,0.28,10.5,1.478
16,0.28,10.5,1.729
17,0.28,10.5,2.006
18,0.28,10.5,2.31
2,0.29,10.5,0.014
3,0.29,10.5,0.036
4,0.29,10.5,0.068
5,0.29,10.5,0.111
6,0.29,10.5,0.166
7,0.29,10.5,0.237
8,0.29,10.5,0.322
9,0.29,10.5,0.424
10,0.29,10.5,0.542
11,0.29,10.5,0.678
12,0.29,10.5,0.834
13,0.29,10.5,1.01
14,0.29,10.5,1.207
15,0.29,10.5,1.427
16,0.29,10.5,1.671
17,0.29,10.5,1.939
18,0.29,10.5,2.234
2,0.3,10.5,0.014
3,0.3,10.5,0.034
4,0.3,10.5,0.065
5,0.3,10.5,0.107
6,0.3,10.5,0.16
7,0.3,10.5,0.228
8,0.3,10.5,0.311
9,0.3,10.5,0.409
10,0.3,10.5,0.523
11,0.3,10.5,0.656
12,0.3,10.5,0.806
13,0.3,10.5,0.977
14,0.3,10.5,1.168
15,0.3,10.5,1.382
16,0.3,10.5,1.618
17,0.3,10.5,1.879
18,0.3,10.5,2.165
2,0.31,10.5,0.013
3,0.31,10.5,0.033
4,0.31,10.5,0.063
5,0.31,10.5,0.103
6,0.31,10.5,0.155
7,0.31,10.5,0.221
8,0.31,10.5,0.301
9,0.31,10.5,0.396
10,0.31,10.5,0.507
11,0.31,10.5,0.635
12,0.31,10.5,0.782
13,0.31,10.5,0.947
14,0.31,10.5,1.133
15,0.31,10.5,1.341
16,0.31,10.5,1.571
17,0.31,10.5,1.825
18,0.31,10.5,2.104
2,0.32,10.5,0.013
3,0.32,10.5,0.032
4,0.32,10.5,0.061
5,0.32,10.5,0.099
6,0.32,10.5,0.15
7,0.32,10.5,0.214
8,0.32,10.5,0.292
9,0.32,10.5,0.384
10,0.32,10.5,0.492
11,0.32,10.5,0.617
12,0.32,10.5,0.759
13,0.32,10.5,0.921
14,0.32,10.5,1.102
15,0.32,10.5,1.304
16,0.32,10.5,1.529
17,0.32,10.5,1.777
18,0.32,10.5,2.049
2,0.33,10.5,0.012
3,0.33,10.5,0.031
4,0.33,10.5,0.059
5,0.33,10.5,0.096
6,0.33,10.5,0.146
7,0.33,10.5,0.208
8,0.33,10.5,0.283
9,0.33,10.5,0.373
10,0.33,10.5,0.478
11,0.33,10.5,0.6
12,0.33,10.5,0.739
13,0.33,10.5,0.896
14,0.33,10.5,1.073
15,0.33,10.5,1.271
16,0.33,10.5,1.491
17,0.33,10.5,1.733
18,0.33,10.5,1.999
2,0.34,10.5,0.012
3,0.34,10.5,0.03
4,0.34,10.5,0.057
5,0.34,10.5,0.093
6,0.34,10.5,0.142
7,0.34,10.5,0.202
8,0.34,10.5,0.276
9,0.34,10.5,0.364
10,0.34,10.5,0.466
11,0.34,10.5,0.585
12,0.34,10.5,0.721
13,0.34,10.5,0.875
14,0.34,10.5,1.048
15,0.34,10.5,1.241
16,0.34,10.5,1.456
17,0.34,10.5,1.694
18,0.34,10.5,1.955
2,0.35,10.5,0.012
3,0.35,10.5,0.029
4,0.35,10.5,0.055
5,0.35,10.5,0.091
6,0.35,10.5,0.138
7,0.35,10.5,0.197
8,0.35,10.5,0.269
9,0.35,10.5,0.355
10,0.35,10.5,0.455
11,0.35,10.5,0.571
12,0.35,10.5,0.704
13,0.35,10.5,0.855
14,0.35,10.5,1.025
15,0.35,10.5,1.214
16,0.35,10.5,1.425
17,0.35,10.5,1.658
18,0.35,10.5,1.914
2,0.36,10.5,0.011
3,0.36,10.5,0.029
4,0.36,10.5,0.054
5,0.36,10.5,0.089
6,0.36,10.5,0.135
7,0.36,10.5,0.193
8,0.36,10.5,0.263
9,0.36,10.5,0.347
10,0.36,10.5,0.445
11,0.36,10.5,0.559
12,0.36,10.5,0.689
13,0.36,10.5,0.837
14,0.36,10.5,1.004
15,0.36,10.5,1.19
16,0.36,10.5,1.397
17,0.36,10.5,1.626
18,0.36,10.5,1.878
2,0.37,10.5,0.011
3,0.37,10.5,0.028
4,0.37,10.5,0.053
5,0.37,10.5,0.087
6,0.37,10.5,0.132
7,0.37,10.5,0.189
8,0.37,10.5,0.258
9,0.37,10.5,0.34
10,0.37,10.5,0.436
11,0.37,10.5,0.548
12,0.37,10.5,0.676
13,0.37,10.5,0.821
14,0.37,10.5,0.985
15,0.37,10.5,1.168
16,0.37,10.5,1.372
17,0.37,10.5,1.597
18,0.37,10.5,1.845
2,0.38,10.5,0.011
3,0.38,10.5,0.027
4,0.38,10.5,0.052
5,0.38,10.5,0.085
6,0.38,10.5,0.13
7,0.38,10.5,0.185
8,0.38,10.5,0.253
9,0.38,10.5,0.333
10,0.38,10.5,0.428
11,0.38,10.5,0.538
12,0.38,10.5,0.664
13,0.38,10.5,0.807
14,0.38,10.5,0.968
15,0.38,10.5,1.148
16,0.38,10.5,1.349
17,0.38,10.5,1.571
18,0.38,10.5,1.816
2,0.39,10.5,0.011
3,0.39,10.5,0.027
4,0.39,10.5,0.05
5,0.39,10.5,0.084
6,0.39,10.5,0.127
7,0.39,10.5,0.182
8,0.39,10.5,0.248
9,0.39,10.5,0.328
10,0.39,10.5,0.421
11,0.39,10.5,0.529
12,0.39,10.5,0.653
13,0.39,10.5,0.794
14,0.39,10.5,0.952
15,0.39,10.5,1.13
16,0.39,10.5,1.328
17,0.39,10.5,1.548
18,0.39,10.5,1.789
2,0.4,10.5,0.011
3,0.4,10.5,0.026
4,0.4,10.5,0.049
5,0.4,10.5,0.082
6,0.4,10.5,0.125
7,0.4,10.5,0.179
8,0.4,10.5,0.244
9,0.4,10.5,0.322
10,0.4,10.5,0.414
11,0.4,10.5,0.521
12,0.4,10.5,0.643
13,0.4,10.5,0.782
14,0.4,10.5,0.939
15,0.4,10.5,1.114
16,0.4,10.5,1.31
17,0.4,10.5,1.526
18,0.4,10.5,1.765
2,0.1,11,0.059
3,0.1,11,0.167
4,0.1,11,0.33
5,0.1,11,0.55
6,0.1,11,0.83
7,0.1,11,1.172
8,0.1,11,1.58
9,0.1,11,2.054
10,0.1,11,2.596
11,0.1,11,3.206
12,0.1,11,3.884
13,0.1,11,4.631
14,0.1,11,5.445
15,0.1,11,6.328
16,0.1,11,7.279
17,0.1,11,8.299
18,0.1,11,9.399
2,0.11,11,0.052
3,0.11,11,0.145
4,0.11,11,0.283
5,0.11,11,0.47
6,0.11,11,0.707
7,0.11,11,0.999
8,0.11,11,1.345
9,0.11,11,1.748
10,0.11,11,2.208
11,0.11,11,2.724
12,0.11,11,3.297
13,0.11,11,3.928
14,0.11,11,4.615
15,0.11,11,5.359
16,0.11,11,6.16
17,0.11,11,7.065
18,0.11,11,8.053
2,0.12,11,0.047
3,0.12,11,0.127
4,0.12,11,0.246
5,0.12,11,0.407
6,0.12,11,0.612
7,0.12,11,0.864
8,0.12,11,1.163
9,0.12,11,1.51
10,0.12,11,1.906
11,0.12,11,2.349
12,0.12,11,2.841
13,0.12,11,3.382
14,0.12,11,3.97
15,0.12,11,4.615
16,0.12,11,5.349
17,0.12,11,6.147
18,0.12,11,7.011
2,0.13,11,0.042
3,0.13,11,0.112
4,0.13,11,0.216
5,0.13,11,0.357
6,0.13,11,0.537
7,0.13,11,0.757
8,0.13,11,1.018
9,0.13,11,1.321
10,0.13,11,1.666
11,0.13,11,2.052
12,0.13,11,2.48
13,0.13,11,2.949
14,0.13,11,3.472
15,0.13,11,4.066
16,0.13,11,4.715
17,0.13,11,5.422
18,0.13,11,6.187
2,0.14,11,0.038
3,0.14,11,0.1
4,0.14,11,0.192
5,0.14,11,0.316
6,0.14,11,0.476
7,0.14,11,0.671
8,0.14,11,0.901
9,0.14,11,1.169
10,0.14,11,1.472
11,0.14,11,1.812
12,0.14,11,2.188
13,0.14,11,2.61
14,0.14,11,3.092
15,0.14,11,3.623
16,0.14,11,4.204
17,0.14,11,4.837
18,0.14,11,5.524
2,0.15,11,0.035
3,0.15,11,0.09
4,0.15,11,0.172
5,0.15,11,0.283
6,0.15,11,0.426
7,0.15,11,0.6
8,0.15,11,0.805
9,0.15,11,1.043
10,0.15,11,1.313
11,0.15,11,1.615
12,0.15,11,1.954
13,0.15,11,2.347
14,0.15,11,2.782
15,0.15,11,3.262
16,0.15,11,3.787
17,0.15,11,4.359
18,0.15,11,4.981
2,0.16,11,0.032
3,0.16,11,0.081
4,0.16,11,0.155
5,0.16,11,0.256
6,0.16,11,0.384
7,0.16,11,0.541
8,0.16,11,0.726
9,0.16,11,0.939
10,0.16,11,1.181
11,0.16,11,1.452
12,0.16,11,1.771
13,0.16,11,2.129
14,0.16,11,2.525
15,0.16,11,2.962
16,0.16,11,3.441
17,0.16,11,3.964
18,0.16,11,4.532
2,0.17,11,0.029
3,0.17,11,0.074
4,0.17,11,0.141
5,0.17,11,0.233
6,0.17,11,0.349
7,0.17,11,0.491
8,0.17,11,0.659
9,0.17,11,0.852
10,0.17,11,1.071
11,0.17,11,1.326
12,0.17,11,1.619
13,0.17,11,1.946
14,0.17,11,2.31
15,0.17,11,2.711
16,0.17,11,3.152
17,0.17,11,3.633
18,0.17,11,4.155
2,0.18,11,0.027
3,0.18,11,0.068
4,0.18,11,0.129
5,0.18,11,0.213
6,0.18,11,0.32
7,0.18,11,0.449
8,0.18,11,0.602
9,0.18,11,0.778
10,0.18,11,0.98
11,0.18,11,1.22
12,0.18,11,1.49
13,0.18,11,1.792
14,0.18,11,2.128
15,0.18,11,2.499
16,0.18,11,2.907
17,0.18,11,3.352
