Sqrt(A) (m),Rn,t (cm),Dmax (mm)
12,0.18,11,23.567
13,0.18,11,29.829
14,0.18,11,37.081
15,0.18,11,45.381
16,0.18,11,54.784
17,0.18,11,65.344
18,0.18,11,77.112
2,0.19,11,0.111
3,0.19,11,0.375
4,0.19,11,0.879
5,0.19,11,1.693
6,0.19,11,2.889
7,0.19,11,4.542
8,0.19,11,6.727
9,0.19,11,9.52
10,0.19,11,12.99
11,0.19,11,17.208
12,0.19,11,22.234
13,0.19,11,28.131
14,0.19,11,34.953
15,0.19,11,42.754
16,0.19,11,51.585
17,0.19,11,61.495
18,0.19,11,72.531
2,0.2,11,0.106
3,0.2,11,0.356
4,0.2,11,0.833
5,0.2,11,1.603
6,0.2,11,2.735
7,0.2,11,4.3
8,0.2,11,6.369
9,0.2,11,9.012
10,0.2,11,12.296
11,0.2,11,16.284
12,0.2,11,21.033
13,0.2,11,26.598
14,0.2,11,33.032
15,0.2,11,40.384
16,0.2,11,48.699
17,0.2,11,58.024
18,0.2,11,68.402
2,0.21,11,0.101
3,0.21,11,0.339
4,0.21,11,0.792
5,0.21,11,1.522
6,0.21,11,2.596
7,0.21,11,4.081
8,0.21,11,6.045
9,0.21,11,8.554
10,0.21,11,11.668
11,0.21,11,15.447
12,0.21,11,19.943
13,0.21,11,25.209
14,0.21,11,31.291
15,0.21,11,38.234
16,0.21,11,46.083
17,0.21,11,54.879
18,0.21,11,64.664
2,0.22,11,0.097
3,0.22,11,0.324
4,0.22,11,0.754
5,0.22,11,1.449
6,0.22,11,2.47
7,0.22,11,3.883
8,0.22,11,5.751
9,0.22,11,8.136
10,0.22,11,11.096
11,0.22,11,14.684
12,0.22,11,18.951
13,0.22,11,23.943
14,0.22,11,29.704
15,0.22,11,36.277
16,0.22,11,43.702
17,0.22,11,52.019
18,0.22,11,61.267
2,0.23,11,0.093
3,0.23,11,0.31
4,0.23,11,0.72
5,0.23,11,1.381
6,0.23,11,2.355
7,0.23,11,3.702
8,0.23,11,5.483
9,0.23,11,7.755
10,0.23,11,10.574
11,0.23,11,13.987
12,0.23,11,18.043
13,0.23,11,22.785
14,0.23,11,28.253
15,0.23,11,34.488
16,0.23,11,41.527
17,0.23,11,49.408
18,0.23,11,58.168
2,0.24,11,0.089
3,0.24,11,0.296
4,0.24,11,0.688
5,0.24,11,1.32
6,0.24,11,2.249
7,0.24,11,3.536
8,0.24,11,5.237
9,0.24,11,7.406
10,0.24,11,10.094
11,0.24,11,13.347
12,0.24,11,17.21
13,0.24,11,21.722
14,0.24,11,26.922
15,0.24,11,32.847
16,0.24,11,39.534
17,0.24,11,47.017
18,0.24,11,55.332
2,0.25,11,0.086
3,0.25,11,0.284
4,0.25,11,0.659
5,0.25,11,1.263
6,0.25,11,2.153
7,0.25,11,3.384
8,0.25,11,5.011
9,0.25,11,7.085
10,0.25,11,9.652
11,0.25,11,12.758
12,0.25,11,16.442
13,0.25,11,20.743
14,0.25,11,25.696
15,0.25,11,31.338
16,0.25,11,37.701
17,0.25,11,44.82
18,0.25,11,52.728
2,0.26,11,0.083
3,0.26,11,0.273
4,0.26,11,0.632
5,0.26,11,1.211
6,0.26,11,2.064
7,0.26,11,3.243
8,0.26,11,4.802
9,0.26,11,6.787
10,0.26,11,9.244
11,0.26,11,12.213
12,0.26,11,15.733
13,0.26,11,19.838
14,0.26,11,24.565
15,0.26,11,29.945
16,0.26,11,36.012
17,0.26,11,42.796
18,0.26,11,50.331
2,0.27,11,0.08
3,0.27,11,0.263
4,0.27,11,0.607
5,0.27,11,1.163
6,0.27,11,1.981
7,0.27,11,3.114
8,0.27,11,4.609
9,0.27,11,6.512
10,0.27,11,8.866
11,0.27,11,11.708
12,0.27,11,15.075
13,0.27,11,19.001
14,0.27,11,23.518
15,0.27,11,28.658
16,0.27,11,34.45
17,0.27,11,40.927
18,0.27,11,48.118
2,0.28,11,0.077
3,0.28,11,0.253
4,0.28,11,0.584
5,0.28,11,1.118
6,0.28,11,1.905
7,0.28,11,2.993
8,0.28,11,4.429
9,0.28,11,6.257
10,0.28,11,8.515
11,0.28,11,11.24
12,0.28,11,14.465
13,0.28,11,18.224
14,0.28,11,22.547
15,0.28,11,27.464
16,0.28,11,33.004
17,0.28,11,39.197
18,0.28,11,46.072
2,0.29,11,0.074
3,0.29,11,0.244
4,0.29,11,0.563
5,0.29,11,1.076
6,0.29,11,1.834
7,0.29,11,2.881
8,0.29,11,4.262
9,0.29,11,6.019
10,0.29,11,8.187
11,0.29,11,10.803
12,0.29,11,13.898
13,0.29,11,17.502
14,0.29,11,21.645
15,0.29,11,26.356
16,0.29,11,31.662
17,0.29,11,37.593
18,0.29,11,44.175
2,0.3,11,0.072
3,0.3,11,0.236
4,0.3,11,0.543
5,0.3,11,1.038
6,0.3,11,1.767
7,0.3,11,2.776
8,0.3,11,4.106
9,0.3,11,5.797
10,0.3,11,7.882
11,0.3,11,10.396
12,0.3,11,13.369
13,0.3,11,16.829
14,0.3,11,20.806
15,0.3,11,25.326
16,0.3,11,30.417
17,0.3,11,36.105
18,0.3,11,42.418
2,0.31,11,0.07
3,0.31,11,0.227
4,0.31,11,0.523
5,0.31,11,1.001
6,0.31,11,1.704
7,0.31,11,2.677
8,0.31,11,3.959
9,0.31,11,5.587
10,0.31,11,7.594
11,0.31,11,10.013
12,0.31,11,12.872
13,0.31,11,16.198
14,0.31,11,20.02
15,0.31,11,24.362
16,0.31,11,29.252
17,0.31,11,34.716
18,0.31,11,40.779
2,0.32,11,0.067
3,0.32,11,0.22
4,0.32,11,0.505
5,0.32,11,0.966
6,0.32,11,1.645
7,0.32,11,2.583
8,0.32,11,3.819
9,0.32,11,5.387
10,0.32,11,7.321
11,0.32,11,9.648
12,0.32,11,12.398
13,0.32,11,15.597
14,0.32,11,19.271
15,0.32,11,23.444
16,0.32,11,28.143
17,0.32,11,33.393
18,0.32,11,39.219
2,0.33,11,0.066
3,0.33,11,0.213
4,0.33,11,0.489
5,0.33,11,0.934
6,0.33,11,1.591
7,0.33,11,2.498
8,0.33,11,3.692
9,0.33,11,5.206
10,0.33,11,7.071
11,0.33,11,9.316
12,0.33,11,11.967
13,0.33,11,15.049
14,0.33,11,18.588
15,0.33,11,22.607
16,0.33,11,27.132
17,0.33,11,32.187
18,0.33,11,37.797
2,0.34,11,0.064
3,0.34,11,0.206
4,0.34,11,0.474
5,0.34,11,0.905
6,0.34,11,1.54
7,0.34,11,2.417
8,0.34,11,3.572
9,0.34,11,5.035
10,0.34,11,6.837
11,0.34,11,9.004
12,0.34,11,11.561
13,0.34,11,14.535
14,0.34,11,17.947
15,0.34,11,21.823
16,0.34,11,26.185
17,0.34,11,31.058
18,0.34,11,36.466
2,0.35,11,0.062
3,0.35,11,0.2
4,0.35,11,0.459
5,0.35,11,0.877
6,0.35,11,1.493
7,0.35,11,2.342
8,0.35,11,3.459
9,0.35,11,4.875
10,0.35,11,6.616
11,0.35,11,8.71
12,0.35,11,11.18
13,0.35,11,14.051
14,0.35,11,17.346
15,0.35,11,21.087
16,0.35,11,25.297
17,0.35,11,30
18,0.35,11,35.218
2,0.36,11,0.06
3,0.36,11,0.195
4,0.36,11,0.446
5,0.36,11,0.851
6,0.36,11,1.448
7,0.36,11,2.271
8,0.36,11,3.353
9,0.36,11,4.723
10,0.36,11,6.408
11,0.36,11,8.433
12,0.36,11,10.822
13,0.36,11,13.596
14,0.36,11,16.78
15,0.36,11,20.394
16,0.36,11,24.462
17,0.36,11,29.005
18,0.36,11,34.046
2,0.37,11,0.059
3,0.37,11,0.189
4,0.37,11,0.433
5,0.37,11,0.826
6,0.37,11,1.405
7,0.37,11,2.204
8,0.37,11,3.253
9,0.37,11,4.58
10,0.37,11,6.212
11,0.37,11,8.172
12,0.37,11,10.483
13,0.37,11,13.168
14,0.37,11,16.247
15,0.37,11,19.743
16,0.37,11,23.677
17,0.37,11,28.07
18,0.37,11,32.945
2,0.38,11,0.057
3,0.38,11,0.184
4,0.38,11,0.421
5,0.38,11,0.803
6,0.38,11,1.365
7,0.38,11,2.14
8,0.38,11,3.158
9,0.38,11,4.445
10,0.38,11,6.027
11,0.38,11,7.926
12,0.38,11,10.164
13,0.38,11,12.763
14,0.38,11,15.745
15,0.38,11,19.129
16,0.38,11,22.937
17,0.38,11,27.189
18,0.38,11,31.908
2,0.39,11,0.056
3,0.39,11,0.179
4,0.39,11,0.41
5,0.39,11,0.781
6,0.39,11,1.327
7,0.39,11,2.08
8,0.39,11,3.068
9,0.39,11,4.317
10,0.39,11,5.851
11,0.39,11,7.693
12,0.39,11,9.862
13,0.39,11,12.382
14,0.39,11,15.27
15,0.39,11,18.549
16,0.39,11,22.239
17,0.39,11,26.359
18,0.39,11,30.93
2,0.4,11,0.055
3,0.4,11,0.175
4,0.4,11,0.399
5,0.4,11,0.76
6,0.4,11,1.292
7,0.4,11,2.023
8,0.4,11,2.983
9,0.4,11,4.196
10,0.4,11,5.685
11,0.4,11,7.472
12,0.4,11,9.577
13,0.4,11,12.021
14,0.4,11,14.822
15,0.4,11,18.002
16,0.4,11,21.579
17,0.4,11,25.575
18,0.4,11,30.008
2,0.1,11.5,0.183
3,0.1,11.5,0.66
4,0.1,11.5,1.594
5,0.1,11.5,3.131
6,0.1,11.5,5.41
7,0.1,11.5,8.561
8,0.1,11.5,12.716
9,0.1,11.5,18.004
10,0.1,11.5,24.56
11,0.1,11.5,32.523
12,0.1,11.5,42.03
13,0.1,11.5,53.225
14,0.1,11.5,66.246
15,0.1,11.5,81.234
16,0.1,11.5,98.325
17,0.1,11.5,117.654
18,0.1,11.5,139.352
2,0.11,11.5,0.17
3,0.11,11.5,0.605
4,0.11,11.5,1.455
5,0.11,11.5,2.85
6,0.11,11.5,4.912
7,0.11,11.5,7.759
8,0.11,11.5,11.51
9,0.11,11.5,16.286
10,0.11,11.5,22.211
11,0.11,11.5,29.412
12,0.11,11.5,38.016
13,0.11,11.5,48.152
14,0.11,11.5,59.944
15,0.11,11.5,73.518
16,0.11,11.5,88.993
17,0.11,11.5,106.487
18,0.11,11.5,126.113
2,0.12,11.5,0.159
3,0.12,11.5,0.558
4,0.12,11.5,1.337
5,0.12,11.5,2.612
6,0.12,11.5,4.492
7,0.12,11.5,7.087
8,0.12,11.5,10.504
9,0.12,11.5,14.857
10,0.12,11.5,20.261
11,0.12,11.5,26.833
12,0.12,11.5,34.69
13,0.12,11.5,43.946
14,0.12,11.5,54.716
15,0.12,11.5,67.109
16,0.12,11.5,81.231
17,0.12,11.5,97.184
18,0.12,11.5,115.068
2,0.13,11.5,0.149
3,0.13,11.5,0.518
4,0.13,11.5,1.236
5,0.13,11.5,2.409
6,0.13,11.5,4.135
7,0.13,11.5,6.516
8,0.13,11.5,9.653
9,0.13,11.5,13.651
10,0.13,11.5,18.618
11,0.13,11.5,24.661
12,0.13,11.5,31.887
13,0.13,11.5,40.401
14,0.13,11.5,50.304
15,0.13,11.5,61.692
16,0.13,11.5,74.661
17,0.13,11.5,89.3
18,0.13,11.5,105.695
2,0.14,11.5,0.139
3,0.14,11.5,0.483
4,0.14,11.5,1.149
5,0.14,11.5,2.233
6,0.14,11.5,3.828
7,0.14,11.5,6.026
8,0.14,11.5,8.924
9,0.14,11.5,12.621
10,0.14,11.5,17.215
11,0.14,11.5,22.807
12,0.14,11.5,29.493
13,0.14,11.5,37.369
14,0.14,11.5,46.524
15,0.14,11.5,57.047
16,0.14,11.5,69.02
17,0.14,11.5,82.522
18,0.14,11.5,97.63
2,0.15,11.5,0.131
3,0.15,11.5,0.452
4,0.15,11.5,1.072
5,0.15,11.5,2.08
6,0.15,11.5,3.561
7,0.15,11.5,5.602
8,0.15,11.5,8.295
9,0.15,11.5,11.731
10,0.15,11.5,16.004
11,0.15,11.5,21.205
12,0.15,11.5,27.423
13,0.15,11.5,34.743
14,0.15,11.5,43.247
15,0.15,11.5,53.014
16,0.15,11.5,64.116
17,0.15,11.5,76.626
18,0.15,11.5,90.61
2,0.16,11.5,0.124
3,0.16,11.5,0.425
4,0.16,11.5,1.005
5,0.16,11.5,1.945
6,0.16,11.5,3.326
7,0.16,11.5,5.231
8,0.16,11.5,7.745
9,0.16,11.5,10.955
10,0.16,11.5,14.947
11,0.16,11.5,19.806
12,0.16,11.5,25.613
13,0.16,11.5,32.444
14,0.16,11.5,40.375
15,0.16,11.5,49.475
16,0.16,11.5,59.811
17,0.16,11.5,71.446
18,0.16,11.5,84.441
2,0.17,11.5,0.117
3,0.17,11.5,0.401
4,0.17,11.5,0.945
5,0.17,11.5,1.826
6,0.17,11.5,3.12
7,0.17,11.5,4.905
8,0.17,11.5,7.262
9,0.17,11.5,10.273
10,0.17,11.5,14.017
11,0.17,11.5,18.573
12,0.17,11.5,24.015
13,0.17,11.5,30.414
14,0.17,11.5,37.835
15,0.17,11.5,46.344
16,0.17,11.5,55.999
17,0.17,11.5,66.858
18,0.17,11.5,78.976
2,0.18,11.5,0.111
3,0.18,11.5,0.379
4,0.18,11.5,0.891
5,0.18,11.5,1.72
6,0.18,11.5,2.936
7,0.18,11.5,4.615
8,0.18,11.5,6.833
9,0.18,11.5,9.667
10,0.18,11.5,13.191
11,0.18,11.5,17.478
12,0.18,11.5,22.594
13,0.18,11.5,28.605
14,0.18,11.5,35.571
15,0.18,11.5,43.551
16,0.18,11.5,52.598
17,0.18,11.5,62.765
18,0.18,11.5,74.101
2,0.19,11.5,0.106
3,0.19,11.5,0.359
4,0.19,11.5,0.843
5,0.19,11.5,1.624
6,0.19,11.5,2.772
7,0.19,11.5,4.356
8,0.19,11.5,6.451
9,0.19,11.5,9.126
10,0.19,11.5,12.453
11,0.19,11.5,16.497
12,0.19,11.5,21.32
13,0.19,11.5,26.983
14,0.19,11.5,33.54
15,0.19,11.5,41.044
16,0.19,11.5,49.545
17,0.19,11.5,59.091
18,0.19,11.5,69.728
2,0.2,11.5,0.101
3,0.2,11.5,0.341
4,0.2,11.5,0.799
5,0.2,11.5,1.539
6,0.2,11.5,2.624
7,0.2,11.5,4.124
8,0.2,11.5,6.107
9,0.2,11.5,8.64
10,0.2,11.5,11.789
11,0.2,11.5,15.613
12,0.2,11.5,20.173
13,0.2,11.5,25.52
14,0.2,11.5,31.707
15,0.2,11.5,38.782
16,0.2,11.5,46.791
17,0.2,11.5,55.777
18,0.2,11.5,65.785
2,0.21,11.5,0.097
3,0.21,11.5,0.325
4,0.21,11.5,0.76
5,0.21,11.5,1.461
6,0.21,11.5,2.491
7,0.21,11.5,3.914
8,0.21,11.5,5.797
9,0.21,11.5,8.201
10,0.21,11.5,11.187
11,0.21,11.5,14.813
12,0.21,11.5,19.132
13,0.21,11.5,24.193
14,0.21,11.5,30.045
15,0.21,11.5,36.73
16,0.21,11.5,44.293
17,0.21,11.5,52.774
18,0.21,11.5,62.213
2,0.22,11.5,0.093
3,0.22,11.5,0.31
4,0.22,11.5,0.724
5,0.22,11.5,1.39
6,0.22,11.5,2.37
7,0.22,11.5,3.724
8,0.22,11.5,5.515
9,0.22,11.5,7.801
10,0.22,11.5,10.64
11,0.22,11.5,14.085
12,0.22,11.5,18.184
13,0.22,11.5,22.985
14,0.22,11.5,28.53
15,0.22,11.5,34.862
16,0.22,11.5,42.019
17,0.22,11.5,50.041
18,0.22,11.5,58.965
2,0.23,11.5,0.089
3,0.23,11.5,0.297
4,0.23,11.5,0.691
5,0.23,11.5,1.326
6,0.23,11.5,2.259
7,0.23,11.5,3.551
8,0.23,11.5,5.258
9,0.23,11.5,7.437
10,0.23,11.5,10.141
11,0.23,11.5,13.419
12,0.23,11.5,17.317
13,0.23,11.5,21.879
14,0.23,11.5,27.145
15,0.23,11.5,33.153
16,0.23,11.5,39.941
17,0.23,11.5,47.545
18,0.23,11.5,56
2,0.24,11.5,0.085
3,0.24,11.5,0.284
4,0.24,11.5,0.661
5,0.24,11.5,1.267
6,0.24,11.5,2.158
7,0.24,11.5,3.392
8,0.24,11.5,5.022
9,0.24,11.5,7.102
10,0.24,11.5,9.682
11,0.24,11.5,12.808
12,0.24,11.5,16.521
13,0.24,11.5,20.864
14,0.24,11.5,25.873
15,0.24,11.5,31.585
16,0.24,11.5,38.035
17,0.24,11.5,45.258
18,0.24,11.5,53.285
2,0.25,11.5,0.082
3,0.25,11.5,0.273
4,0.25,11.5,0.633
5,0.25,11.5,1.213
6,0.25,11.5,2.066
7,0.25,11.5,3.246
8,0.25,11.5,4.806
9,0.25,11.5,6.795
10,0.25,11.5,9.26
11,0.25,11.5,12.244
12,0.25,11.5,15.788
13,0.25,11.5,19.929
14,0.25,11.5,24.703
15,0.25,11.5,30.143
16,0.25,11.5,36.283
17,0.25,11.5,43.155
18,0.25,11.5,50.792
2,0.26,11.5,0.079
3,0.26,11.5,0.262
4,0.26,11.5,0.607
5,0.26,11.5,1.163
6,0.26,11.5,1.98
7,0.26,11.5,3.111
8,0.26,11.5,4.606
9,0.26,11.5,6.511
10,0.26,11.5,8.87
11,0.26,11.5,11.724
12,0.26,11.5,15.111
13,0.26,11.5,19.065
14,0.26,11.5,23.622
15,0.26,11.5,28.811
16,0.26,11.5,34.666
17,0.26,11.5,41.217
18,0.26,11.5,48.495
2,0.27,11.5,0.076
3,0.27,11.5,0.252
4,0.27,11.5,0.583
5,0.27,11.5,1.116
6,0.27,11.5,1.901
7,0.27,11.5,2.987
8,0.27,11.5,4.421
9,0.27,11.5,6.248
10,0.27,11.5,8.509
11,0.27,11.5,11.242
12,0.27,11.5,14.483
13,0.27,11.5,18.266
14,0.27,11.5,22.621
15,0.27,11.5,27.58
16,0.27,11.5,33.172
17,0.27,11.5,39.427
18,0.27,11.5,46.373
2,0.28,11.5,0.074
3,0.28,11.5,0.243
4,0.28,11.5,0.561
5,0.28,11.5,1.074
6,0.28,11.5,1.828
7,0.28,11.5,2.871
8,0.28,11.5,4.249
9,0.28,11.5,6.003
10,0.28,11.5,8.173
11,0.28,11.5,10.794
12,0.28,11.5,13.9
13,0.28,11.5,17.523
14,0.28,11.5,21.692
15,0.28,11.5,26.437
16,0.28,11.5,31.787
17,0.28,11.5,37.768
18,0.28,11.5,44.41
2,0.29,11.5,0.071
3,0.29,11.5,0.234
4,0.29,11.5,0.54
5,0.29,11.5,1.034
6,0.29,11.5,1.76
7,0.29,11.5,2.764
8,0.29,11.5,4.089
9,0.29,11.5,5.776
10,0.29,11.5,7.86
11,0.29,11.5,10.377
12,0.29,11.5,13.358
13,0.29,11.5,16.832
14,0.29,11.5,20.829
15,0.29,11.5,25.376
16,0.29,11.5,30.501
17,0.29,11.5,36.23
18,0.29,11.5,42.59
2,0.3,11.5,0.069
3,0.3,11.5,0.226
4,0.3,11.5,0.521
5,0.3,11.5,0.996
6,0.3,11.5,1.696
7,0.3,11.5,2.663
8,0.3,11.5,3.94
9,0.3,11.5,5.563
10,0.3,11.5,7.568
11,0.3,11.5,9.988
12,0.3,11.5,12.852
13,0.3,11.5,16.189
14,0.3,11.5,20.026
15,0.3,11.5,24.39
16,0.3,11.5,29.307
17,0.3,11.5,34.802
18,0.3,11.5,40.903
2,0.31,11.5,0.067
3,0.31,11.5,0.218
4,0.31,11.5,0.503
5,0.31,11.5,0.961
6,0.31,11.5,1.636
7,0.31,11.5,2.568
8,0.31,11.5,3.799
9,0.31,11.5,5.362
10,0.31,11.5,7.293
11,0.31,11.5,9.622
12,0.31,11.5,12.376
13,0.31,11.5,15.585
14,0.31,11.5,19.273
15,0.31,11.5,23.466
16,0.31,11.5,28.189
17,0.31,11.5,33.468
18,0.31,11.5,39.327
2,0.32,11.5,0.065
3,0.32,11.5,0.211
4,0.32,11.5,0.485
5,0.32,11.5,0.928
6,0.32,11.5,1.578
7,0.32,11.5,2.478
8,0.32,11.5,3.665
9,0.32,11.5,5.172
10,0.32,11.5,7.032
11,0.32,11.5,9.273
12,0.32,11.5,11.924
13,0.32,11.5,15.009
14,0.32,11.5,18.555
15,0.32,11.5,22.586
16,0.32,11.5,27.125
17,0.32,11.5,32.198
18,0.32,11.5,37.828
2,0.33,11.5,0.063
3,0.33,11.5,0.205
4,0.33,11.5,0.47
5,0.33,11.5,0.897
6,0.33,11.5,1.527
7,0.33,11.5,2.397
8,0.33,11.5,3.543
9,0.33,11.5,4.998
10,0.33,11.5,6.793
11,0.33,11.5,8.955
12,0.33,11.5,11.511
13,0.33,11.5,14.484
14,0.33,11.5,17.901
15,0.33,11.5,21.783
16,0.33,11.5,26.155
17,0.33,11.5,31.039
18,0.33,11.5,36.46
2,0.34,11.5,0.061
3,0.34,11.5,0.198
4,0.34,11.5,0.455
5,0.34,11.5,0.869
6,0.34,11.5,1.478
7,0.34,11.5,2.32
8,0.34,11.5,3.428
9,0.34,11.5,4.835
10,0.34,11.5,6.569
11,0.34,11.5,8.657
12,0.34,11.5,11.123
13,0.34,11.5,13.992
14,0.34,11.5,17.287
15,0.34,11.5,21.03
16,0.34,11.5,25.245
17,0.34,11.5,29.955
18,0.34,11.5,35.18
2,0.35,11.5,0.059
3,0.35,11.5,0.193
4,0.35,11.5,0.441
5,0.35,11.5,0.842
6,0.35,11.5,1.433
7,0.35,11.5,2.248
8,0.35,11.5,3.321
9,0.35,11.5,4.682
10,0.35,11.5,6.358
11,0.35,11.5,8.376
12,0.35,11.5,10.758
13,0.35,11.5,13.529
14,0.35,11.5,16.71
15,0.35,11.5,20.324
16,0.35,11.5,24.392
17,0.35,11.5,28.937
18,0.35,11.5,33.98
2,0.36,11.5,0.058
3,0.36,11.5,0.187
4,0.36,11.5,0.428
5,0.36,11.5,0.817
6,0.36,11.5,1.39
7,0.36,11.5,2.18
8,0.36,11.5,3.219
9,0.36,11.5,4.537
10,0.36,11.5,6.159
11,0.36,11.5,8.111
12,0.36,11.5,10.415
13,0.36,11.5,13.093
14,0.36,11.5,16.167
15,0.36,11.5,19.659
16,0.36,11.5,23.59
17,0.36,11.5,27.981
18,0.36,11.5,32.853
2,0.37,11.5,0.056
3,0.37,11.5,0.182
4,0.37,11.5,0.416
5,0.37,11.5,0.794
6,0.37,11.5,1.349
7,0.37,11.5,2.116
8,0.37,11.5,3.123
9,0.37,11.5,4.4
10,0.37,11.5,5.972
11,0.37,11.5,7.861
12,0.37,11.5,10.091
13,0.37,11.5,12.682
14,0.37,11.5,15.656
15,0.37,11.5,19.034
16,0.37,11.5,22.835
17,0.37,11.5,27.081
18,0.37,11.5,31.793
2,0.38,11.5,0.055
3,0.38,11.5,0.177
4,0.38,11.5,0.405
5,0.38,11.5,0.771
6,0.38,11.5,1.311
7,0.38,11.5,2.055
8,0.38,11.5,3.033
9,0.38,11.5,4.271
10,0.38,11.5,5.794
11,0.38,11.5,7.625
12,0.38,11.5,9.785
13,0.38,11.5,12.295
14,0.38,11.5,15.174
15,0.38,11.5,18.444
16,0.38,11.5,22.124
17,0.38,11.5,26.234
18,0.38,11.5,30.794
2,0.39,11.5,0.054
3,0.39,11.5,0.173
4,0.39,11.5,0.394
5,0.39,11.5,0.75
6,0.39,11.5,1.275
7,0.39,11.5,1.997
8,0.39,11.5,2.947
9,0.39,11.5,4.149
10,0.39,11.5,5.626
11,0.39,11.5,7.402
12,0.39,11.5,9.496
13,0.39,11.5,11.928
14,0.39,11.5,14.719
15,0.39,11.5,17.887
16,0.39,11.5,21.453
17,0.39,11.5,25.435
18,0.39,11.5,29.853
2,0.4,11.5,0.053
3,0.4,11.5,0.168
4,0.4,11.5,0.384
5,0.4,11.5,0.73
6,0.4,11.5,1.24
7,0.4,11.5,1.943
8,0.4,11.5,2.866
9,0.4,11.5,4.033
10,0.4,11.5,5.468
11,0.4,11.5,7.191
12,0.4,11.5,9.222
13,0.4,11.5,11.582
14,0.4,11.5,14.289
15,0.4,11.5,17.361
16,0.4,11.5,20.819
17,0.4,11.5,24.68
18,0.4,11.5,28.964
2,0.1,12,0.174
3,0.1,12,0.629
4,0.1,12,1.524
5,0.1,12,2.999
6,0.1,12,5.187
7,0.1,12,8.215
8,0.1,12,12.208
9,0.1,12,17.29
10,0.1,12,23.59
11,0.1,12,31.239
12,0.1,12,40.368
13,0.1,12,51.114
14,0.1,12,63.61
15,0.1,12,77.992
16,0.1,12,94.393
17,0.1,12,112.941
18,0.1,12,133.767
2,0.11,12,0.162
3,0.11,12,0.578
4,0.11,12,1.392
5,0.11,12,2.731
6,0.11,12,4.711
7,0.11,12,7.448
8,0.11,12,11.054
9,0.11,12,15.644
10,0.11,12,21.336
11,0.11,12,28.25
12,0.11,12,36.51
13,0.11,12,46.237
14,0.11,12,57.553
15,0.11,12,70.578
16,0.11,12,85.43
17,0.11,12,102.223
18,0.11,12,121.068
2,0.12,12,0.151
3,0.12,12,0.534
4,0.12,12,1.281
5,0.12,12,2.504
6,0.12,12,4.311
7,0.12,12,6.805
8,0.12,12,10.09
9,0.12,12,14.272
10,0.12,12,19.462
11,0.12,12,25.771
12,0.12,12,33.312
13,0.12,12,42.194
14,0.12,12,52.53
15,0.12,12,64.424
16,0.12,12,77.982
17,0.12,12,93.304
18,0.12,12,110.486
2,0.13,12,0.142
3,0.13,12,0.496
4,0.13,12,1.184
5,0.13,12,2.311
6,0.13,12,3.97
7,0.13,12,6.259
8,0.13,12,9.273
9,0.13,12,13.114
10,0.13,12,17.883
11,0.13,12,23.683
12,0.13,12,30.618
13,0.13,12,38.789
14,0.13,12,48.293
15,0.13,12,59.228
16,0.13,12,71.684
17,0.13,12,85.752
18,0.13,12,101.515
2,0.14,12,0.133
3,0.14,12,0.462
4,0.14,12,1.101
5,0.14,12,2.143
6,0.14,12,3.676
7,0.14,12,5.789
8,0.14,12,8.574
9,0.14,12,12.124
10,0.14,12,16.534
11,0.14,12,21.901
12,0.14,12,28.318
13,0.14,12,35.877
14,0.14,12,44.668
15,0.14,12,54.775
16,0.14,12,66.281
17,0.14,12,79.264
18,0.14,12,93.8
2,0.15,12,0.125
3,0.15,12,0.433
4,0.15,12,1.028
5,0.15,12,1.997
6,0.15,12,3.42
7,0.15,12,5.383
8,0.15,12,7.969
9,0.15,12,11.269
10,0.15,12,15.37
11,0.15,12,20.362
12,0.15,12,26.33
13,0.15,12,33.358
14,0.15,12,41.526
15,0.15,12,50.912
16,0.15,12,61.588
17,0.15,12,73.624
18,0.15,12,87.087
2,0.16,12,0.118
3,0.16,12,0.407
4,0.16,12,0.964
5,0.16,12,1.868
6,0.16,12,3.196
7,0.16,12,5.027
8,0.16,12,7.441
9,0.16,12,10.523
10,0.16,12,14.355
11,0.16,12,19.018
12,0.16,12,24.593
13,0.16,12,31.154
14,0.16,12,38.775
15,0.16,12,47.525
16,0.16,12,57.469
17,0.16,12,68.671
18,0.16,12,81.19
2,0.17,12,0.112
3,0.17,12,0.384
4,0.17,12,0.907
5,0.17,12,1.754
6,0.17,12,2.998
7,0.17,12,4.713
8,0.17,12,6.977
9,0.17,12,9.867
10,0.17,12,13.461
11,0.17,12,17.835
12,0.17,12,23.061
13,0.17,12,29.208
14,0.17,12,36.343
15,0.17,12,44.529
16,0.17,12,53.824
17,0.17,12,64.284
18,0.17,12,75.966
2,0.18,12,0.107
3,0.18,12,0.363
4,0.18,12,0.856
5,0.18,12,1.652
6,0.18,12,2.822
7,0.18,12,4.435
8,0.18,12,6.565
9,0.18,12,9.285
10,0.18,12,12.668
11,0.18,12,16.783
12,0.18,12,21.698
13,0.18,12,27.476
14,0.18,12,34.177
15,0.18,12,41.857
16,0.18,12,50.572
17,0.18,12,60.371
18,0.18,12,71.306
2,0.19,12,0.101
3,0.19,12,0.344
4,0.19,12,0.809
5,0.19,12,1.561
6,0.19,12,2.664
7,0.19,12,4.186
8,0.19,12,6.197
9,0.19,12,8.766
10,0.19,12,11.959
11,0.19,12,15.843
12,0.19,12,20.478
13,0.19,12,25.924
14,0.19,12,32.234
15,0.19,12,39.46
16,0.19,12,47.653
